Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
Q9Y5S9	O95926	C complex spliceosome	1181	RBM8A	SYF2	1	0	1
Q9Y5S9	O60506	C complex spliceosome	1181	RBM8A	SYNCRIP	1	0	1
Q9Y5S9	Q9UBB9	C complex spliceosome	1181	RBM8A	TFIP11	1	0	1
Q9Y5S9	Q86V81	C complex spliceosome	1181	RBM8A	ALYREF	1	0	1
Q9Y5S9	Q01081	C complex spliceosome	1181	RBM8A	U2AF1	1	0	1
Q9Y5S9	Q9HCS7	C complex spliceosome	1181	RBM8A	XAB2	1	0	1
Q9Y5S9	Q6NZY4	C complex spliceosome	1181	RBM8A	ZCCHC8	1	0	1
P38159	O43290	C complex spliceosome	1181	RBMX	SART1	1	0	1
P38159	Q6UX04	C complex spliceosome	1181	RBMX	CWC27	1	0	1
P38159	Q15459	C complex spliceosome	1181	RBMX	SF3A1	1	0	1
P38159	Q15428	C complex spliceosome	1181	RBMX	SF3A2	1	0	1
P38159	Q12874	C complex spliceosome	1181	RBMX	SF3A3	1	0	1
P38159	O75533	C complex spliceosome	1181	RBMX	SF3B1	1	0	1
P38159	Q13435	C complex spliceosome	1181	RBMX	SF3B2	1	0	1
P38159	Q15393	C complex spliceosome	1181	RBMX	SF3B3	1	0	1
P38159	Q07955	C complex spliceosome	1181	RBMX	SRSF1	1	0	1
P38159	P42285	C complex spliceosome	1181	RBMX	MTREX	1	0	1
P38159	O95391	C complex spliceosome	1181	RBMX	SLU7	1	0	1
P38159	O75643	C complex spliceosome	1181	RBMX	SNRNP200	1	0	1
P38159	Q96DI7	C complex spliceosome	1181	RBMX	SNRNP40	1	0	1
P38159	P09661	C complex spliceosome	1181	RBMX	SNRPA1	1	0	1
P38159	P14678	C complex spliceosome	1181	RBMX	SNRPB	1	0	1
P38159	P08579	C complex spliceosome	1181	RBMX	SNRPB2	1	0	1
P38159	P62314	C complex spliceosome	1181	RBMX	SNRPD1	1	0	1
P38159	P62316	C complex spliceosome	1181	RBMX	SNRPD2	1	0	1
P38159	P62318	C complex spliceosome	1181	RBMX	SNRPD3	1	0	1
P38159	P62304	C complex spliceosome	1181	RBMX	SNRPE	1	0	1
P38159	P62306	C complex spliceosome	1181	RBMX	SNRPF	1	0	1
P38159	P62308	C complex spliceosome	1181	RBMX	SNRPG	1	0	1
P38159	Q13573	C complex spliceosome	1181	RBMX	SNW1	1	0	1
P38159	Q8IYB3	C complex spliceosome	1181	RBMX	SRRM1	1	0	1
P38159	Q9UQ35	C complex spliceosome	1181	RBMX	SRRM2	1	0	1
P38159	O95926	C complex spliceosome	1181	RBMX	SYF2	1	0	1
P38159	O60506	C complex spliceosome	1181	RBMX	SYNCRIP	1	0	1
P38159	Q9UBB9	C complex spliceosome	1181	RBMX	TFIP11	1	0	1
P38159	Q86V81	C complex spliceosome	1181	RBMX	ALYREF	1	0	1
P38159	Q01081	C complex spliceosome	1181	RBMX	U2AF1	1	0	1
P38159	Q9HCS7	C complex spliceosome	1181	RBMX	XAB2	1	0	1
P38159	Q6NZY4	C complex spliceosome	1181	RBMX	ZCCHC8	1	0	1
O43290	Q6UX04	C complex spliceosome	1181	SART1	CWC27	1	0	1
O43290	Q15459	C complex spliceosome	1181	SART1	SF3A1	1	0	1
O43290	Q15428	C complex spliceosome	1181	SART1	SF3A2	1	0	1
O43290	Q12874	C complex spliceosome	1181	SART1	SF3A3	1	0	1
O43290	O75533	C complex spliceosome	1181	SART1	SF3B1	1	0	1
O43290	Q13435	C complex spliceosome	1181	SART1	SF3B2	1	0	1
O43290	Q15393	C complex spliceosome	1181	SART1	SF3B3	1	0	1
O43290	Q07955	C complex spliceosome	1181	SART1	SRSF1	1	0	1
O43290	P42285	C complex spliceosome	1181	SART1	MTREX	1	0	1
O43290	O95391	C complex spliceosome	1181	SART1	SLU7	1	0	1
O43290	O75643	C complex spliceosome	1181	SART1	SNRNP200	1	0	1
O43290	Q96DI7	C complex spliceosome	1181	SART1	SNRNP40	1	0	1
O43290	P09661	C complex spliceosome	1181	SART1	SNRPA1	1	0	1
O43290	P14678	C complex spliceosome	1181	SART1	SNRPB	1	0	1
O43290	P08579	C complex spliceosome	1181	SART1	SNRPB2	1	0	1
O43290	P62314	C complex spliceosome	1181	SART1	SNRPD1	1	0	1
O43290	P62316	C complex spliceosome	1181	SART1	SNRPD2	1	0	1
O43290	P62318	C complex spliceosome	1181	SART1	SNRPD3	1	0	1
O43290	P62304	C complex spliceosome	1181	SART1	SNRPE	1	0	1
O43290	P62306	C complex spliceosome	1181	SART1	SNRPF	1	0	1
O43290	P62308	C complex spliceosome	1181	SART1	SNRPG	1	0	1
O43290	Q13573	C complex spliceosome	1181	SART1	SNW1	1	0	1
O43290	Q8IYB3	C complex spliceosome	1181	SART1	SRRM1	1	0	1
O43290	Q9UQ35	C complex spliceosome	1181	SART1	SRRM2	1	0	1
O43290	O95926	C complex spliceosome	1181	SART1	SYF2	1	0	1
O43290	O60506	C complex spliceosome	1181	SART1	SYNCRIP	1	0	1
O43290	Q9UBB9	C complex spliceosome	1181	SART1	TFIP11	1	0	1
O43290	Q86V81	C complex spliceosome	1181	SART1	ALYREF	1	0	1
O43290	Q01081	C complex spliceosome	1181	SART1	U2AF1	1	0	1
O43290	Q9HCS7	C complex spliceosome	1181	SART1	XAB2	1	0	1
O43290	Q6NZY4	C complex spliceosome	1181	SART1	ZCCHC8	1	0	1
Q6UX04	Q15459	C complex spliceosome	1181	CWC27	SF3A1	1	0	1
Q6UX04	Q15428	C complex spliceosome	1181	CWC27	SF3A2	1	0	1
Q6UX04	Q12874	C complex spliceosome	1181	CWC27	SF3A3	1	0	1
Q6UX04	O75533	C complex spliceosome	1181	CWC27	SF3B1	1	0	1
Q6UX04	Q13435	C complex spliceosome	1181	CWC27	SF3B2	1	0	1
Q6UX04	Q15393	C complex spliceosome	1181	CWC27	SF3B3	1	0	1
Q6UX04	Q07955	C complex spliceosome	1181	CWC27	SRSF1	1	0	1
Q6UX04	P42285	C complex spliceosome	1181	CWC27	MTREX	1	0	1
Q6UX04	O95391	C complex spliceosome	1181	CWC27	SLU7	1	0	1
Q6UX04	O75643	C complex spliceosome	1181	CWC27	SNRNP200	1	0	1
Q6UX04	Q96DI7	C complex spliceosome	1181	CWC27	SNRNP40	1	0	1
Q6UX04	P09661	C complex spliceosome	1181	CWC27	SNRPA1	1	0	1
Q6UX04	P14678	C complex spliceosome	1181	CWC27	SNRPB	1	0	1
Q6UX04	P08579	C complex spliceosome	1181	CWC27	SNRPB2	1	0	1
Q6UX04	P62314	C complex spliceosome	1181	CWC27	SNRPD1	1	0	1
Q6UX04	P62316	C complex spliceosome	1181	CWC27	SNRPD2	1	0	1
Q6UX04	P62318	C complex spliceosome	1181	CWC27	SNRPD3	1	0	1
Q6UX04	P62304	C complex spliceosome	1181	CWC27	SNRPE	1	0	1
Q6UX04	P62306	C complex spliceosome	1181	CWC27	SNRPF	1	0	1
Q6UX04	P62308	C complex spliceosome	1181	CWC27	SNRPG	1	0	1
Q6UX04	Q13573	C complex spliceosome	1181	CWC27	SNW1	1	0	1
Q6UX04	Q8IYB3	C complex spliceosome	1181	CWC27	SRRM1	1	0	1
Q6UX04	Q9UQ35	C complex spliceosome	1181	CWC27	SRRM2	1	0	1
Q6UX04	O95926	C complex spliceosome	1181	CWC27	SYF2	1	0	1
Q6UX04	O60506	C complex spliceosome	1181	CWC27	SYNCRIP	1	0	1
Q6UX04	Q9UBB9	C complex spliceosome	1181	CWC27	TFIP11	1	0	1
Q6UX04	Q86V81	C complex spliceosome	1181	CWC27	ALYREF	1	0	1
Q6UX04	Q01081	C complex spliceosome	1181	CWC27	U2AF1	1	0	1
Q6UX04	Q9HCS7	C complex spliceosome	1181	CWC27	XAB2	1	0	1
Q6UX04	Q6NZY4	C complex spliceosome	1181	CWC27	ZCCHC8	1	0	1
Q15459	Q15428	C complex spliceosome	1181	SF3A1	SF3A2	1	0	1
Q15459	Q12874	C complex spliceosome	1181	SF3A1	SF3A3	1	0	1
Q15459	O75533	C complex spliceosome	1181	SF3A1	SF3B1	1	0	1
Q15459	Q13435	C complex spliceosome	1181	SF3A1	SF3B2	1	0	1
Q15459	Q15393	C complex spliceosome	1181	SF3A1	SF3B3	1	0	1
Q15459	Q07955	C complex spliceosome	1181	SF3A1	SRSF1	1	0	1
Q15459	P42285	C complex spliceosome	1181	SF3A1	MTREX	1	0	1
Q15459	O95391	C complex spliceosome	1181	SF3A1	SLU7	1	0	1
Q15459	O75643	C complex spliceosome	1181	SF3A1	SNRNP200	1	0	1
Q15459	Q96DI7	C complex spliceosome	1181	SF3A1	SNRNP40	1	0	1
Q15459	P09661	C complex spliceosome	1181	SF3A1	SNRPA1	1	0	1
Q15459	P14678	C complex spliceosome	1181	SF3A1	SNRPB	1	0	1
Q15459	P08579	C complex spliceosome	1181	SF3A1	SNRPB2	1	0	1
Q15459	P62314	C complex spliceosome	1181	SF3A1	SNRPD1	1	0	1
Q15459	P62316	C complex spliceosome	1181	SF3A1	SNRPD2	1	0	1
Q15459	P62318	C complex spliceosome	1181	SF3A1	SNRPD3	1	0	1
Q15459	P62304	C complex spliceosome	1181	SF3A1	SNRPE	1	0	1
Q15459	P62306	C complex spliceosome	1181	SF3A1	SNRPF	1	0	1
Q15459	P62308	C complex spliceosome	1181	SF3A1	SNRPG	1	0	1
Q15459	Q13573	C complex spliceosome	1181	SF3A1	SNW1	1	0	1
Q15459	Q8IYB3	C complex spliceosome	1181	SF3A1	SRRM1	1	0	1
Q15459	Q9UQ35	C complex spliceosome	1181	SF3A1	SRRM2	1	0	1
Q15459	O95926	C complex spliceosome	1181	SF3A1	SYF2	1	0	1
Q15459	O60506	C complex spliceosome	1181	SF3A1	SYNCRIP	1	0	1
Q15459	Q9UBB9	C complex spliceosome	1181	SF3A1	TFIP11	1	0	1
Q15459	Q86V81	C complex spliceosome	1181	SF3A1	ALYREF	1	0	1
Q15459	Q01081	C complex spliceosome	1181	SF3A1	U2AF1	1	0	1
Q15459	Q9HCS7	C complex spliceosome	1181	SF3A1	XAB2	1	0	1
Q15459	Q6NZY4	C complex spliceosome	1181	SF3A1	ZCCHC8	1	0	1
Q15428	Q12874	C complex spliceosome	1181	SF3A2	SF3A3	1	0	1
Q15428	O75533	C complex spliceosome	1181	SF3A2	SF3B1	1	0	1
Q15428	Q13435	C complex spliceosome	1181	SF3A2	SF3B2	1	0	1
Q15428	Q15393	C complex spliceosome	1181	SF3A2	SF3B3	1	0	1
Q15428	Q07955	C complex spliceosome	1181	SF3A2	SRSF1	1	0	1
Q15428	P42285	C complex spliceosome	1181	SF3A2	MTREX	1	0	1
Q15428	O95391	C complex spliceosome	1181	SF3A2	SLU7	1	0	1
Q15428	O75643	C complex spliceosome	1181	SF3A2	SNRNP200	1	0	1
Q15428	Q96DI7	C complex spliceosome	1181	SF3A2	SNRNP40	1	0	1
Q15428	P09661	C complex spliceosome	1181	SF3A2	SNRPA1	1	0	1
Q15428	P14678	C complex spliceosome	1181	SF3A2	SNRPB	1	0	1
Q15428	P08579	C complex spliceosome	1181	SF3A2	SNRPB2	1	0	1
Q15428	P62314	C complex spliceosome	1181	SF3A2	SNRPD1	1	0	1
Q15428	P62316	C complex spliceosome	1181	SF3A2	SNRPD2	1	0	1
Q15428	P62318	C complex spliceosome	1181	SF3A2	SNRPD3	1	0	1
Q15428	P62304	C complex spliceosome	1181	SF3A2	SNRPE	1	0	1
Q15428	P62306	C complex spliceosome	1181	SF3A2	SNRPF	1	0	1
Q15428	P62308	C complex spliceosome	1181	SF3A2	SNRPG	1	0	1
Q15428	Q13573	C complex spliceosome	1181	SF3A2	SNW1	1	0	1
Q15428	Q8IYB3	C complex spliceosome	1181	SF3A2	SRRM1	1	0	1
Q15428	Q9UQ35	C complex spliceosome	1181	SF3A2	SRRM2	1	0	1
Q15428	O95926	C complex spliceosome	1181	SF3A2	SYF2	1	0	1
Q15428	O60506	C complex spliceosome	1181	SF3A2	SYNCRIP	1	0	1
Q15428	Q9UBB9	C complex spliceosome	1181	SF3A2	TFIP11	1	0	1
Q15428	Q86V81	C complex spliceosome	1181	SF3A2	ALYREF	1	0	1
Q15428	Q01081	C complex spliceosome	1181	SF3A2	U2AF1	1	0	1
Q15428	Q9HCS7	C complex spliceosome	1181	SF3A2	XAB2	1	0	1
Q15428	Q6NZY4	C complex spliceosome	1181	SF3A2	ZCCHC8	1	0	1
Q12874	O75533	C complex spliceosome	1181	SF3A3	SF3B1	1	0	1
Q12874	Q13435	C complex spliceosome	1181	SF3A3	SF3B2	1	0	1
Q12874	Q15393	C complex spliceosome	1181	SF3A3	SF3B3	1	0	1
Q12874	Q07955	C complex spliceosome	1181	SF3A3	SRSF1	1	0	1
Q12874	P42285	C complex spliceosome	1181	SF3A3	MTREX	1	0	1
Q12874	O95391	C complex spliceosome	1181	SF3A3	SLU7	1	0	1
Q12874	O75643	C complex spliceosome	1181	SF3A3	SNRNP200	1	0	1
Q12874	Q96DI7	C complex spliceosome	1181	SF3A3	SNRNP40	1	0	1
Q12874	P09661	C complex spliceosome	1181	SF3A3	SNRPA1	1	0	1
Q12874	P14678	C complex spliceosome	1181	SF3A3	SNRPB	1	0	1
Q12874	P08579	C complex spliceosome	1181	SF3A3	SNRPB2	1	0	1
Q12874	P62314	C complex spliceosome	1181	SF3A3	SNRPD1	1	0	1
Q12874	P62316	C complex spliceosome	1181	SF3A3	SNRPD2	1	0	1
Q12874	P62318	C complex spliceosome	1181	SF3A3	SNRPD3	1	0	1
Q12874	P62304	C complex spliceosome	1181	SF3A3	SNRPE	1	0	1
Q12874	P62306	C complex spliceosome	1181	SF3A3	SNRPF	1	0	1
Q12874	P62308	C complex spliceosome	1181	SF3A3	SNRPG	1	0	1
Q12874	Q13573	C complex spliceosome	1181	SF3A3	SNW1	1	0	1
Q12874	Q8IYB3	C complex spliceosome	1181	SF3A3	SRRM1	1	0	1
Q12874	Q9UQ35	C complex spliceosome	1181	SF3A3	SRRM2	1	0	1
Q12874	O95926	C complex spliceosome	1181	SF3A3	SYF2	1	0	1
Q12874	O60506	C complex spliceosome	1181	SF3A3	SYNCRIP	1	0	1
Q12874	Q9UBB9	C complex spliceosome	1181	SF3A3	TFIP11	1	0	1
Q12874	Q86V81	C complex spliceosome	1181	SF3A3	ALYREF	1	0	1
Q12874	Q01081	C complex spliceosome	1181	SF3A3	U2AF1	1	0	1
Q12874	Q9HCS7	C complex spliceosome	1181	SF3A3	XAB2	1	0	1
Q12874	Q6NZY4	C complex spliceosome	1181	SF3A3	ZCCHC8	1	0	1
O75533	Q13435	C complex spliceosome	1181	SF3B1	SF3B2	1	0	1
O75533	Q15393	C complex spliceosome	1181	SF3B1	SF3B3	1	0	1
O75533	Q07955	C complex spliceosome	1181	SF3B1	SRSF1	1	0	1
O75533	P42285	C complex spliceosome	1181	SF3B1	MTREX	1	0	1
O75533	O95391	C complex spliceosome	1181	SF3B1	SLU7	1	0	1
O75533	O75643	C complex spliceosome	1181	SF3B1	SNRNP200	1	0	1
O75533	Q96DI7	C complex spliceosome	1181	SF3B1	SNRNP40	1	0	1
O75533	P09661	C complex spliceosome	1181	SF3B1	SNRPA1	1	0	1
O75533	P14678	C complex spliceosome	1181	SF3B1	SNRPB	1	0	1
O75533	P08579	C complex spliceosome	1181	SF3B1	SNRPB2	1	0	1
O75533	P62314	C complex spliceosome	1181	SF3B1	SNRPD1	1	0	1
O75533	P62316	C complex spliceosome	1181	SF3B1	SNRPD2	1	0	1
O75533	P62318	C complex spliceosome	1181	SF3B1	SNRPD3	1	0	1
O75533	P62304	C complex spliceosome	1181	SF3B1	SNRPE	1	0	1
O75533	P62306	C complex spliceosome	1181	SF3B1	SNRPF	1	0	1
O75533	P62308	C complex spliceosome	1181	SF3B1	SNRPG	1	0	1
O75533	Q13573	C complex spliceosome	1181	SF3B1	SNW1	1	0	1
O75533	Q8IYB3	C complex spliceosome	1181	SF3B1	SRRM1	1	0	1
O75533	Q9UQ35	C complex spliceosome	1181	SF3B1	SRRM2	1	0	1
O75533	O95926	C complex spliceosome	1181	SF3B1	SYF2	1	0	1
O75533	O60506	C complex spliceosome	1181	SF3B1	SYNCRIP	1	0	1
O75533	Q9UBB9	C complex spliceosome	1181	SF3B1	TFIP11	1	0	1
O75533	Q86V81	C complex spliceosome	1181	SF3B1	ALYREF	1	0	1
O75533	Q01081	C complex spliceosome	1181	SF3B1	U2AF1	1	0	1
O75533	Q9HCS7	C complex spliceosome	1181	SF3B1	XAB2	1	0	1
O75533	Q6NZY4	C complex spliceosome	1181	SF3B1	ZCCHC8	1	0	1
Q13435	Q15393	C complex spliceosome	1181	SF3B2	SF3B3	1	0	1
Q13435	Q07955	C complex spliceosome	1181	SF3B2	SRSF1	1	0	1
Q13435	P42285	C complex spliceosome	1181	SF3B2	MTREX	1	0	1
Q13435	O95391	C complex spliceosome	1181	SF3B2	SLU7	1	0	1
Q13435	O75643	C complex spliceosome	1181	SF3B2	SNRNP200	1	0	1
Q13435	Q96DI7	C complex spliceosome	1181	SF3B2	SNRNP40	1	0	1
Q13435	P09661	C complex spliceosome	1181	SF3B2	SNRPA1	1	0	1
Q13435	P14678	C complex spliceosome	1181	SF3B2	SNRPB	1	0	1
Q13435	P08579	C complex spliceosome	1181	SF3B2	SNRPB2	1	0	1
Q13435	P62314	C complex spliceosome	1181	SF3B2	SNRPD1	1	0	1
Q13435	P62316	C complex spliceosome	1181	SF3B2	SNRPD2	1	0	1
Q13435	P62318	C complex spliceosome	1181	SF3B2	SNRPD3	1	0	1
Q13435	P62304	C complex spliceosome	1181	SF3B2	SNRPE	1	0	1
Q13435	P62306	C complex spliceosome	1181	SF3B2	SNRPF	1	0	1
Q13435	P62308	C complex spliceosome	1181	SF3B2	SNRPG	1	0	1
Q13435	Q13573	C complex spliceosome	1181	SF3B2	SNW1	1	0	1
Q13435	Q8IYB3	C complex spliceosome	1181	SF3B2	SRRM1	1	0	1
Q13435	Q9UQ35	C complex spliceosome	1181	SF3B2	SRRM2	1	0	1
Q13435	O95926	C complex spliceosome	1181	SF3B2	SYF2	1	0	1
Q13435	O60506	C complex spliceosome	1181	SF3B2	SYNCRIP	1	0	1
Q13435	Q9UBB9	C complex spliceosome	1181	SF3B2	TFIP11	1	0	1
Q13435	Q86V81	C complex spliceosome	1181	SF3B2	ALYREF	1	0	1
Q13435	Q01081	C complex spliceosome	1181	SF3B2	U2AF1	1	0	1
Q13435	Q9HCS7	C complex spliceosome	1181	SF3B2	XAB2	1	0	1
Q13435	Q6NZY4	C complex spliceosome	1181	SF3B2	ZCCHC8	1	0	1
Q15393	Q07955	C complex spliceosome	1181	SF3B3	SRSF1	1	0	1
Q15393	P42285	C complex spliceosome	1181	SF3B3	MTREX	1	0	1
Q15393	O95391	C complex spliceosome	1181	SF3B3	SLU7	1	0	1
Q15393	O75643	C complex spliceosome	1181	SF3B3	SNRNP200	1	0	1
Q15393	Q96DI7	C complex spliceosome	1181	SF3B3	SNRNP40	1	0	1
Q15393	P09661	C complex spliceosome	1181	SF3B3	SNRPA1	1	0	1
Q15393	P14678	C complex spliceosome	1181	SF3B3	SNRPB	1	0	1
Q15393	P08579	C complex spliceosome	1181	SF3B3	SNRPB2	1	0	1
Q15393	P62314	C complex spliceosome	1181	SF3B3	SNRPD1	1	0	1
Q15393	P62316	C complex spliceosome	1181	SF3B3	SNRPD2	1	0	1
Q15393	P62318	C complex spliceosome	1181	SF3B3	SNRPD3	1	0	1
Q15393	P62304	C complex spliceosome	1181	SF3B3	SNRPE	1	0	1
Q15393	P62306	C complex spliceosome	1181	SF3B3	SNRPF	1	0	1
Q15393	P62308	C complex spliceosome	1181	SF3B3	SNRPG	1	0	1
Q15393	Q13573	C complex spliceosome	1181	SF3B3	SNW1	1	0	1
Q15393	Q8IYB3	C complex spliceosome	1181	SF3B3	SRRM1	1	0	1
Q15393	Q9UQ35	C complex spliceosome	1181	SF3B3	SRRM2	1	0	1
Q15393	O95926	C complex spliceosome	1181	SF3B3	SYF2	1	0	1
Q15393	O60506	C complex spliceosome	1181	SF3B3	SYNCRIP	1	0	1
Q15393	Q9UBB9	C complex spliceosome	1181	SF3B3	TFIP11	1	0	1
Q15393	Q86V81	C complex spliceosome	1181	SF3B3	ALYREF	1	0	1
Q15393	Q01081	C complex spliceosome	1181	SF3B3	U2AF1	1	0	1
Q15393	Q9HCS7	C complex spliceosome	1181	SF3B3	XAB2	1	0	1
Q15393	Q6NZY4	C complex spliceosome	1181	SF3B3	ZCCHC8	1	0	1
Q07955	P42285	C complex spliceosome	1181	SRSF1	MTREX	1	0	1
Q07955	O95391	C complex spliceosome	1181	SRSF1	SLU7	1	0	1
Q07955	O75643	C complex spliceosome	1181	SRSF1	SNRNP200	1	0	1
Q07955	Q96DI7	C complex spliceosome	1181	SRSF1	SNRNP40	1	0	1
Q07955	P09661	C complex spliceosome	1181	SRSF1	SNRPA1	1	0	1
Q07955	P14678	C complex spliceosome	1181	SRSF1	SNRPB	1	0	1
Q07955	P08579	C complex spliceosome	1181	SRSF1	SNRPB2	1	0	1
Q07955	P62314	C complex spliceosome	1181	SRSF1	SNRPD1	1	0	1
Q07955	P62316	C complex spliceosome	1181	SRSF1	SNRPD2	1	0	1
Q07955	P62318	C complex spliceosome	1181	SRSF1	SNRPD3	1	0	1
Q07955	P62304	C complex spliceosome	1181	SRSF1	SNRPE	1	0	1
Q07955	P62306	C complex spliceosome	1181	SRSF1	SNRPF	1	0	1
Q07955	P62308	C complex spliceosome	1181	SRSF1	SNRPG	1	0	1
Q07955	Q13573	C complex spliceosome	1181	SRSF1	SNW1	1	0	1
Q07955	Q8IYB3	C complex spliceosome	1181	SRSF1	SRRM1	1	0	1
Q07955	Q9UQ35	C complex spliceosome	1181	SRSF1	SRRM2	1	0	1
Q07955	O95926	C complex spliceosome	1181	SRSF1	SYF2	1	0	1
Q07955	O60506	C complex spliceosome	1181	SRSF1	SYNCRIP	1	0	1
Q07955	Q9UBB9	C complex spliceosome	1181	SRSF1	TFIP11	1	0	1
Q07955	Q86V81	C complex spliceosome	1181	SRSF1	ALYREF	1	0	1
Q07955	Q01081	C complex spliceosome	1181	SRSF1	U2AF1	1	0	1
Q07955	Q9HCS7	C complex spliceosome	1181	SRSF1	XAB2	1	0	1
Q07955	Q6NZY4	C complex spliceosome	1181	SRSF1	ZCCHC8	1	0	1
P42285	O95391	C complex spliceosome	1181	MTREX	SLU7	1	0	1
P42285	O75643	C complex spliceosome	1181	MTREX	SNRNP200	1	0	1
P42285	Q96DI7	C complex spliceosome	1181	MTREX	SNRNP40	1	0	1
P42285	P09661	C complex spliceosome	1181	MTREX	SNRPA1	1	0	1
P42285	P14678	C complex spliceosome	1181	MTREX	SNRPB	1	0	1
P42285	P08579	C complex spliceosome	1181	MTREX	SNRPB2	1	0	1
P42285	P62314	C complex spliceosome	1181	MTREX	SNRPD1	1	0	1
P42285	P62316	C complex spliceosome	1181	MTREX	SNRPD2	1	0	1
P42285	P62318	C complex spliceosome	1181	MTREX	SNRPD3	1	0	1
P42285	P62304	C complex spliceosome	1181	MTREX	SNRPE	1	0	1
P42285	P62306	C complex spliceosome	1181	MTREX	SNRPF	1	0	1
P42285	P62308	C complex spliceosome	1181	MTREX	SNRPG	1	0	1
P42285	Q13573	C complex spliceosome	1181	MTREX	SNW1	1	0	1
P42285	Q8IYB3	C complex spliceosome	1181	MTREX	SRRM1	1	0	1
P42285	Q9UQ35	C complex spliceosome	1181	MTREX	SRRM2	1	0	1
P42285	O95926	C complex spliceosome	1181	MTREX	SYF2	1	0	1
P42285	O60506	C complex spliceosome	1181	MTREX	SYNCRIP	1	0	1
P42285	Q9UBB9	C complex spliceosome	1181	MTREX	TFIP11	1	0	1
P42285	Q86V81	C complex spliceosome	1181	MTREX	ALYREF	1	0	1
P42285	Q01081	C complex spliceosome	1181	MTREX	U2AF1	1	0	1
P42285	Q9HCS7	C complex spliceosome	1181	MTREX	XAB2	1	0	1
P42285	Q6NZY4	C complex spliceosome	1181	MTREX	ZCCHC8	1	0	1
O95391	O75643	C complex spliceosome	1181	SLU7	SNRNP200	1	0	1
O95391	Q96DI7	C complex spliceosome	1181	SLU7	SNRNP40	1	0	1
O95391	P09661	C complex spliceosome	1181	SLU7	SNRPA1	1	0	1
O95391	P14678	C complex spliceosome	1181	SLU7	SNRPB	1	0	1
O95391	P08579	C complex spliceosome	1181	SLU7	SNRPB2	1	0	1
O95391	P62314	C complex spliceosome	1181	SLU7	SNRPD1	1	0	1
O95391	P62316	C complex spliceosome	1181	SLU7	SNRPD2	1	0	1
O95391	P62318	C complex spliceosome	1181	SLU7	SNRPD3	1	0	1
O95391	P62304	C complex spliceosome	1181	SLU7	SNRPE	1	0	1
O95391	P62306	C complex spliceosome	1181	SLU7	SNRPF	1	0	1
O95391	P62308	C complex spliceosome	1181	SLU7	SNRPG	1	0	1
O95391	Q13573	C complex spliceosome	1181	SLU7	SNW1	1	0	1
O95391	Q8IYB3	C complex spliceosome	1181	SLU7	SRRM1	1	0	1
O95391	Q9UQ35	C complex spliceosome	1181	SLU7	SRRM2	1	0	1
O95391	O95926	C complex spliceosome	1181	SLU7	SYF2	1	0	1
O95391	O60506	C complex spliceosome	1181	SLU7	SYNCRIP	1	0	1
O95391	Q9UBB9	C complex spliceosome	1181	SLU7	TFIP11	1	0	1
O95391	Q86V81	C complex spliceosome	1181	SLU7	ALYREF	1	0	1
O95391	Q01081	C complex spliceosome	1181	SLU7	U2AF1	1	0	1
O95391	Q9HCS7	C complex spliceosome	1181	SLU7	XAB2	1	0	1
O95391	Q6NZY4	C complex spliceosome	1181	SLU7	ZCCHC8	1	0	1
O75643	Q96DI7	C complex spliceosome	1181	SNRNP200	SNRNP40	1	0	1
O75643	P09661	C complex spliceosome	1181	SNRNP200	SNRPA1	1	0	1
O75643	P14678	C complex spliceosome	1181	SNRNP200	SNRPB	1	0	1
O75643	P08579	C complex spliceosome	1181	SNRNP200	SNRPB2	1	0	1
O75643	P62314	C complex spliceosome	1181	SNRNP200	SNRPD1	1	0	1
O75643	P62316	C complex spliceosome	1181	SNRNP200	SNRPD2	1	0	1
O75643	P62318	C complex spliceosome	1181	SNRNP200	SNRPD3	1	0	1
O75643	P62304	C complex spliceosome	1181	SNRNP200	SNRPE	1	0	1
O75643	P62306	C complex spliceosome	1181	SNRNP200	SNRPF	1	0	1
O75643	P62308	C complex spliceosome	1181	SNRNP200	SNRPG	1	0	1
O75643	Q13573	C complex spliceosome	1181	SNRNP200	SNW1	1	0	1
O75643	Q8IYB3	C complex spliceosome	1181	SNRNP200	SRRM1	1	0	1
O75643	Q9UQ35	C complex spliceosome	1181	SNRNP200	SRRM2	1	0	1
O75643	O95926	C complex spliceosome	1181	SNRNP200	SYF2	1	0	1
O75643	O60506	C complex spliceosome	1181	SNRNP200	SYNCRIP	1	0	1
O75643	Q9UBB9	C complex spliceosome	1181	SNRNP200	TFIP11	1	0	1
O75643	Q86V81	C complex spliceosome	1181	SNRNP200	ALYREF	1	0	1
O75643	Q01081	C complex spliceosome	1181	SNRNP200	U2AF1	1	0	1
O75643	Q9HCS7	C complex spliceosome	1181	SNRNP200	XAB2	1	0	1
O75643	Q6NZY4	C complex spliceosome	1181	SNRNP200	ZCCHC8	1	0	1
Q96DI7	P09661	C complex spliceosome	1181	SNRNP40	SNRPA1	1	0	1
Q96DI7	P14678	C complex spliceosome	1181	SNRNP40	SNRPB	1	0	1
Q96DI7	P08579	C complex spliceosome	1181	SNRNP40	SNRPB2	1	0	1
Q96DI7	P62314	C complex spliceosome	1181	SNRNP40	SNRPD1	1	0	1
Q96DI7	P62316	C complex spliceosome	1181	SNRNP40	SNRPD2	1	0	1
