Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q13523	P62306	PRPF4B	SNRPF	C complex spliceosome	1181
Q13523	P62308	PRPF4B	SNRPG	C complex spliceosome	1181
Q13523	Q13573	PRPF4B	SNW1	C complex spliceosome	1181
Q13523	Q8IYB3	PRPF4B	SRRM1	C complex spliceosome	1181
Q13523	Q9UQ35	PRPF4B	SRRM2	C complex spliceosome	1181
Q13523	O95926	PRPF4B	SYF2	C complex spliceosome	1181
Q13523	O60506	PRPF4B	SYNCRIP	C complex spliceosome	1181
Q13523	Q9UBB9	PRPF4B	TFIP11	C complex spliceosome	1181
Q13523	Q86V81	PRPF4B	ALYREF	C complex spliceosome	1181
Q13523	Q01081	PRPF4B	U2AF1	C complex spliceosome	1181
Q13523	Q9HCS7	PRPF4B	XAB2	C complex spliceosome	1181
Q13523	Q6NZY4	PRPF4B	ZCCHC8	C complex spliceosome	1181
O94906	Q6P2Q9	PRPF6	PRPF8	C complex spliceosome	1181
O94906	Q9UKM9	PRPF6	RALY	C complex spliceosome	1181
O94906	Q9NW64	PRPF6	RBM22	C complex spliceosome	1181
O94906	Q9Y5S9	PRPF6	RBM8A	C complex spliceosome	1181
O94906	P38159	PRPF6	RBMX	C complex spliceosome	1181
O94906	O43290	PRPF6	SART1	C complex spliceosome	1181
O94906	Q6UX04	PRPF6	CWC27	C complex spliceosome	1181
O94906	Q15459	PRPF6	SF3A1	C complex spliceosome	1181
O94906	Q15428	PRPF6	SF3A2	C complex spliceosome	1181
O94906	Q12874	PRPF6	SF3A3	C complex spliceosome	1181
O94906	O75533	PRPF6	SF3B1	C complex spliceosome	1181
O94906	Q13435	PRPF6	SF3B2	C complex spliceosome	1181
O94906	Q15393	PRPF6	SF3B3	C complex spliceosome	1181
O94906	Q07955	PRPF6	SRSF1	C complex spliceosome	1181
O94906	P42285	PRPF6	MTREX	C complex spliceosome	1181
O94906	O95391	PRPF6	SLU7	C complex spliceosome	1181
O94906	O75643	PRPF6	SNRNP200	C complex spliceosome	1181
O94906	Q96DI7	PRPF6	SNRNP40	C complex spliceosome	1181
O94906	P09661	PRPF6	SNRPA1	C complex spliceosome	1181
O94906	P14678	PRPF6	SNRPB	C complex spliceosome	1181
O94906	P08579	PRPF6	SNRPB2	C complex spliceosome	1181
O94906	P62314	PRPF6	SNRPD1	C complex spliceosome	1181
O94906	P62316	PRPF6	SNRPD2	C complex spliceosome	1181
O94906	P62318	PRPF6	SNRPD3	C complex spliceosome	1181
O94906	P62304	PRPF6	SNRPE	C complex spliceosome	1181
O94906	P62306	PRPF6	SNRPF	C complex spliceosome	1181
O94906	P62308	PRPF6	SNRPG	C complex spliceosome	1181
O94906	Q13573	PRPF6	SNW1	C complex spliceosome	1181
O94906	Q8IYB3	PRPF6	SRRM1	C complex spliceosome	1181
O94906	Q9UQ35	PRPF6	SRRM2	C complex spliceosome	1181
O94906	O95926	PRPF6	SYF2	C complex spliceosome	1181
O94906	O60506	PRPF6	SYNCRIP	C complex spliceosome	1181
O94906	Q9UBB9	PRPF6	TFIP11	C complex spliceosome	1181
O94906	Q86V81	PRPF6	ALYREF	C complex spliceosome	1181
O94906	Q01081	PRPF6	U2AF1	C complex spliceosome	1181
O94906	Q9HCS7	PRPF6	XAB2	C complex spliceosome	1181
O94906	Q6NZY4	PRPF6	ZCCHC8	C complex spliceosome	1181
Q6P2Q9	Q9UKM9	PRPF8	RALY	C complex spliceosome	1181
Q6P2Q9	Q9NW64	PRPF8	RBM22	C complex spliceosome	1181
Q6P2Q9	Q9Y5S9	PRPF8	RBM8A	C complex spliceosome	1181
Q6P2Q9	P38159	PRPF8	RBMX	C complex spliceosome	1181
Q6P2Q9	O43290	PRPF8	SART1	C complex spliceosome	1181
Q6P2Q9	Q6UX04	PRPF8	CWC27	C complex spliceosome	1181
Q6P2Q9	Q15459	PRPF8	SF3A1	C complex spliceosome	1181
Q6P2Q9	Q15428	PRPF8	SF3A2	C complex spliceosome	1181
Q6P2Q9	Q12874	PRPF8	SF3A3	C complex spliceosome	1181
Q6P2Q9	O75533	PRPF8	SF3B1	C complex spliceosome	1181
Q6P2Q9	Q13435	PRPF8	SF3B2	C complex spliceosome	1181
Q6P2Q9	Q15393	PRPF8	SF3B3	C complex spliceosome	1181
Q6P2Q9	Q07955	PRPF8	SRSF1	C complex spliceosome	1181
Q6P2Q9	P42285	PRPF8	MTREX	C complex spliceosome	1181
Q6P2Q9	O95391	PRPF8	SLU7	C complex spliceosome	1181
Q6P2Q9	O75643	PRPF8	SNRNP200	C complex spliceosome	1181
Q6P2Q9	Q96DI7	PRPF8	SNRNP40	C complex spliceosome	1181
Q6P2Q9	P09661	PRPF8	SNRPA1	C complex spliceosome	1181
Q6P2Q9	P14678	PRPF8	SNRPB	C complex spliceosome	1181
Q6P2Q9	P08579	PRPF8	SNRPB2	C complex spliceosome	1181
Q6P2Q9	P62314	PRPF8	SNRPD1	C complex spliceosome	1181
Q6P2Q9	P62316	PRPF8	SNRPD2	C complex spliceosome	1181
Q6P2Q9	P62318	PRPF8	SNRPD3	C complex spliceosome	1181
Q6P2Q9	P62304	PRPF8	SNRPE	C complex spliceosome	1181
Q6P2Q9	P62306	PRPF8	SNRPF	C complex spliceosome	1181
Q6P2Q9	P62308	PRPF8	SNRPG	C complex spliceosome	1181
Q6P2Q9	Q13573	PRPF8	SNW1	C complex spliceosome	1181
Q6P2Q9	Q8IYB3	PRPF8	SRRM1	C complex spliceosome	1181
Q6P2Q9	Q9UQ35	PRPF8	SRRM2	C complex spliceosome	1181
Q6P2Q9	O95926	PRPF8	SYF2	C complex spliceosome	1181
Q6P2Q9	O60506	PRPF8	SYNCRIP	C complex spliceosome	1181
Q6P2Q9	Q9UBB9	PRPF8	TFIP11	C complex spliceosome	1181
Q6P2Q9	Q86V81	PRPF8	ALYREF	C complex spliceosome	1181
Q6P2Q9	Q01081	PRPF8	U2AF1	C complex spliceosome	1181
Q6P2Q9	Q9HCS7	PRPF8	XAB2	C complex spliceosome	1181
Q6P2Q9	Q6NZY4	PRPF8	ZCCHC8	C complex spliceosome	1181
Q9UKM9	Q9NW64	RALY	RBM22	C complex spliceosome	1181
Q9UKM9	Q9Y5S9	RALY	RBM8A	C complex spliceosome	1181
Q9UKM9	P38159	RALY	RBMX	C complex spliceosome	1181
Q9UKM9	O43290	RALY	SART1	C complex spliceosome	1181
Q9UKM9	Q6UX04	RALY	CWC27	C complex spliceosome	1181
Q9UKM9	Q15459	RALY	SF3A1	C complex spliceosome	1181
Q9UKM9	Q15428	RALY	SF3A2	C complex spliceosome	1181
Q9UKM9	Q12874	RALY	SF3A3	C complex spliceosome	1181
Q9UKM9	O75533	RALY	SF3B1	C complex spliceosome	1181
Q9UKM9	Q13435	RALY	SF3B2	C complex spliceosome	1181
Q9UKM9	Q15393	RALY	SF3B3	C complex spliceosome	1181
Q9UKM9	Q07955	RALY	SRSF1	C complex spliceosome	1181
Q9UKM9	P42285	RALY	MTREX	C complex spliceosome	1181
Q9UKM9	O95391	RALY	SLU7	C complex spliceosome	1181
Q9UKM9	O75643	RALY	SNRNP200	C complex spliceosome	1181
Q9UKM9	Q96DI7	RALY	SNRNP40	C complex spliceosome	1181
Q9UKM9	P09661	RALY	SNRPA1	C complex spliceosome	1181
Q9UKM9	P14678	RALY	SNRPB	C complex spliceosome	1181
Q9UKM9	P08579	RALY	SNRPB2	C complex spliceosome	1181
Q9UKM9	P62314	RALY	SNRPD1	C complex spliceosome	1181
Q9UKM9	P62316	RALY	SNRPD2	C complex spliceosome	1181
Q9UKM9	P62318	RALY	SNRPD3	C complex spliceosome	1181
Q9UKM9	P62304	RALY	SNRPE	C complex spliceosome	1181
Q9UKM9	P62306	RALY	SNRPF	C complex spliceosome	1181
Q9UKM9	P62308	RALY	SNRPG	C complex spliceosome	1181
Q9UKM9	Q13573	RALY	SNW1	C complex spliceosome	1181
Q9UKM9	Q8IYB3	RALY	SRRM1	C complex spliceosome	1181
Q9UKM9	Q9UQ35	RALY	SRRM2	C complex spliceosome	1181
Q9UKM9	O95926	RALY	SYF2	C complex spliceosome	1181
Q9UKM9	O60506	RALY	SYNCRIP	C complex spliceosome	1181
Q9UKM9	Q9UBB9	RALY	TFIP11	C complex spliceosome	1181
Q9UKM9	Q86V81	RALY	ALYREF	C complex spliceosome	1181
Q9UKM9	Q01081	RALY	U2AF1	C complex spliceosome	1181
Q9UKM9	Q9HCS7	RALY	XAB2	C complex spliceosome	1181
Q9UKM9	Q6NZY4	RALY	ZCCHC8	C complex spliceosome	1181
Q9NW64	Q9Y5S9	RBM22	RBM8A	C complex spliceosome	1181
Q9NW64	P38159	RBM22	RBMX	C complex spliceosome	1181
Q9NW64	O43290	RBM22	SART1	C complex spliceosome	1181
Q9NW64	Q6UX04	RBM22	CWC27	C complex spliceosome	1181
Q9NW64	Q15459	RBM22	SF3A1	C complex spliceosome	1181
Q9NW64	Q15428	RBM22	SF3A2	C complex spliceosome	1181
Q9NW64	Q12874	RBM22	SF3A3	C complex spliceosome	1181
Q9NW64	O75533	RBM22	SF3B1	C complex spliceosome	1181
Q9NW64	Q13435	RBM22	SF3B2	C complex spliceosome	1181
Q9NW64	Q15393	RBM22	SF3B3	C complex spliceosome	1181
Q9NW64	Q07955	RBM22	SRSF1	C complex spliceosome	1181
Q9NW64	P42285	RBM22	MTREX	C complex spliceosome	1181
Q9NW64	O95391	RBM22	SLU7	C complex spliceosome	1181
Q9NW64	O75643	RBM22	SNRNP200	C complex spliceosome	1181
Q9NW64	Q96DI7	RBM22	SNRNP40	C complex spliceosome	1181
Q9NW64	P09661	RBM22	SNRPA1	C complex spliceosome	1181
Q9NW64	P14678	RBM22	SNRPB	C complex spliceosome	1181
Q9NW64	P08579	RBM22	SNRPB2	C complex spliceosome	1181
Q9NW64	P62314	RBM22	SNRPD1	C complex spliceosome	1181
Q9NW64	P62316	RBM22	SNRPD2	C complex spliceosome	1181
Q9NW64	P62318	RBM22	SNRPD3	C complex spliceosome	1181
Q9NW64	P62304	RBM22	SNRPE	C complex spliceosome	1181
Q9NW64	P62306	RBM22	SNRPF	C complex spliceosome	1181
Q9NW64	P62308	RBM22	SNRPG	C complex spliceosome	1181
Q9NW64	Q13573	RBM22	SNW1	C complex spliceosome	1181
Q9NW64	Q8IYB3	RBM22	SRRM1	C complex spliceosome	1181
Q9NW64	Q9UQ35	RBM22	SRRM2	C complex spliceosome	1181
Q9NW64	O95926	RBM22	SYF2	C complex spliceosome	1181
Q9NW64	O60506	RBM22	SYNCRIP	C complex spliceosome	1181
Q9NW64	Q9UBB9	RBM22	TFIP11	C complex spliceosome	1181
Q9NW64	Q86V81	RBM22	ALYREF	C complex spliceosome	1181
Q9NW64	Q01081	RBM22	U2AF1	C complex spliceosome	1181
Q9NW64	Q9HCS7	RBM22	XAB2	C complex spliceosome	1181
Q9NW64	Q6NZY4	RBM22	ZCCHC8	C complex spliceosome	1181
Q9Y5S9	P38159	RBM8A	RBMX	C complex spliceosome	1181
Q9Y5S9	O43290	RBM8A	SART1	C complex spliceosome	1181
Q9Y5S9	Q6UX04	RBM8A	CWC27	C complex spliceosome	1181
Q9Y5S9	Q15459	RBM8A	SF3A1	C complex spliceosome	1181
Q9Y5S9	Q15428	RBM8A	SF3A2	C complex spliceosome	1181
Q9Y5S9	Q12874	RBM8A	SF3A3	C complex spliceosome	1181
Q9Y5S9	O75533	RBM8A	SF3B1	C complex spliceosome	1181
Q9Y5S9	Q13435	RBM8A	SF3B2	C complex spliceosome	1181
Q9Y5S9	Q15393	RBM8A	SF3B3	C complex spliceosome	1181
Q9Y5S9	Q07955	RBM8A	SRSF1	C complex spliceosome	1181
Q9Y5S9	P42285	RBM8A	MTREX	C complex spliceosome	1181
Q9Y5S9	O95391	RBM8A	SLU7	C complex spliceosome	1181
Q9Y5S9	O75643	RBM8A	SNRNP200	C complex spliceosome	1181
Q9Y5S9	Q96DI7	RBM8A	SNRNP40	C complex spliceosome	1181
Q9Y5S9	P09661	RBM8A	SNRPA1	C complex spliceosome	1181
Q9Y5S9	P14678	RBM8A	SNRPB	C complex spliceosome	1181
Q9Y5S9	P08579	RBM8A	SNRPB2	C complex spliceosome	1181
Q9Y5S9	P62314	RBM8A	SNRPD1	C complex spliceosome	1181
Q9Y5S9	P62316	RBM8A	SNRPD2	C complex spliceosome	1181
Q9Y5S9	P62318	RBM8A	SNRPD3	C complex spliceosome	1181
Q9Y5S9	P62304	RBM8A	SNRPE	C complex spliceosome	1181
Q9Y5S9	P62306	RBM8A	SNRPF	C complex spliceosome	1181
Q9Y5S9	P62308	RBM8A	SNRPG	C complex spliceosome	1181
Q9Y5S9	Q13573	RBM8A	SNW1	C complex spliceosome	1181
Q9Y5S9	Q8IYB3	RBM8A	SRRM1	C complex spliceosome	1181
Q9Y5S9	Q9UQ35	RBM8A	SRRM2	C complex spliceosome	1181
Q9Y5S9	O95926	RBM8A	SYF2	C complex spliceosome	1181
Q9Y5S9	O60506	RBM8A	SYNCRIP	C complex spliceosome	1181
Q9Y5S9	Q9UBB9	RBM8A	TFIP11	C complex spliceosome	1181
Q9Y5S9	Q86V81	RBM8A	ALYREF	C complex spliceosome	1181
Q9Y5S9	Q01081	RBM8A	U2AF1	C complex spliceosome	1181
Q9Y5S9	Q9HCS7	RBM8A	XAB2	C complex spliceosome	1181
Q9Y5S9	Q6NZY4	RBM8A	ZCCHC8	C complex spliceosome	1181
P38159	O43290	RBMX	SART1	C complex spliceosome	1181
P38159	Q6UX04	RBMX	CWC27	C complex spliceosome	1181
P38159	Q15459	RBMX	SF3A1	C complex spliceosome	1181
P38159	Q15428	RBMX	SF3A2	C complex spliceosome	1181
P38159	Q12874	RBMX	SF3A3	C complex spliceosome	1181
P38159	O75533	RBMX	SF3B1	C complex spliceosome	1181
P38159	Q13435	RBMX	SF3B2	C complex spliceosome	1181
P38159	Q15393	RBMX	SF3B3	C complex spliceosome	1181
P38159	Q07955	RBMX	SRSF1	C complex spliceosome	1181
P38159	P42285	RBMX	MTREX	C complex spliceosome	1181
P38159	O95391	RBMX	SLU7	C complex spliceosome	1181
P38159	O75643	RBMX	SNRNP200	C complex spliceosome	1181
P38159	Q96DI7	RBMX	SNRNP40	C complex spliceosome	1181
P38159	P09661	RBMX	SNRPA1	C complex spliceosome	1181
P38159	P14678	RBMX	SNRPB	C complex spliceosome	1181
P38159	P08579	RBMX	SNRPB2	C complex spliceosome	1181
P38159	P62314	RBMX	SNRPD1	C complex spliceosome	1181
P38159	P62316	RBMX	SNRPD2	C complex spliceosome	1181
P38159	P62318	RBMX	SNRPD3	C complex spliceosome	1181
P38159	P62304	RBMX	SNRPE	C complex spliceosome	1181
P38159	P62306	RBMX	SNRPF	C complex spliceosome	1181
P38159	P62308	RBMX	SNRPG	C complex spliceosome	1181
P38159	Q13573	RBMX	SNW1	C complex spliceosome	1181
P38159	Q8IYB3	RBMX	SRRM1	C complex spliceosome	1181
P38159	Q9UQ35	RBMX	SRRM2	C complex spliceosome	1181
P38159	O95926	RBMX	SYF2	C complex spliceosome	1181
P38159	O60506	RBMX	SYNCRIP	C complex spliceosome	1181
P38159	Q9UBB9	RBMX	TFIP11	C complex spliceosome	1181
P38159	Q86V81	RBMX	ALYREF	C complex spliceosome	1181
P38159	Q01081	RBMX	U2AF1	C complex spliceosome	1181
P38159	Q9HCS7	RBMX	XAB2	C complex spliceosome	1181
P38159	Q6NZY4	RBMX	ZCCHC8	C complex spliceosome	1181
O43290	Q6UX04	SART1	CWC27	C complex spliceosome	1181
O43290	Q15459	SART1	SF3A1	C complex spliceosome	1181
O43290	Q15428	SART1	SF3A2	C complex spliceosome	1181
O43290	Q12874	SART1	SF3A3	C complex spliceosome	1181
O43290	O75533	SART1	SF3B1	C complex spliceosome	1181
O43290	Q13435	SART1	SF3B2	C complex spliceosome	1181
O43290	Q15393	SART1	SF3B3	C complex spliceosome	1181
O43290	Q07955	SART1	SRSF1	C complex spliceosome	1181
O43290	P42285	SART1	MTREX	C complex spliceosome	1181
O43290	O95391	SART1	SLU7	C complex spliceosome	1181
O43290	O75643	SART1	SNRNP200	C complex spliceosome	1181
O43290	Q96DI7	SART1	SNRNP40	C complex spliceosome	1181
O43290	P09661	SART1	SNRPA1	C complex spliceosome	1181
O43290	P14678	SART1	SNRPB	C complex spliceosome	1181
O43290	P08579	SART1	SNRPB2	C complex spliceosome	1181
O43290	P62314	SART1	SNRPD1	C complex spliceosome	1181
O43290	P62316	SART1	SNRPD2	C complex spliceosome	1181
O43290	P62318	SART1	SNRPD3	C complex spliceosome	1181
O43290	P62304	SART1	SNRPE	C complex spliceosome	1181
O43290	P62306	SART1	SNRPF	C complex spliceosome	1181
O43290	P62308	SART1	SNRPG	C complex spliceosome	1181
O43290	Q13573	SART1	SNW1	C complex spliceosome	1181
O43290	Q8IYB3	SART1	SRRM1	C complex spliceosome	1181
O43290	Q9UQ35	SART1	SRRM2	C complex spliceosome	1181
O43290	O95926	SART1	SYF2	C complex spliceosome	1181
O43290	O60506	SART1	SYNCRIP	C complex spliceosome	1181
O43290	Q9UBB9	SART1	TFIP11	C complex spliceosome	1181
O43290	Q86V81	SART1	ALYREF	C complex spliceosome	1181
O43290	Q01081	SART1	U2AF1	C complex spliceosome	1181
O43290	Q9HCS7	SART1	XAB2	C complex spliceosome	1181
O43290	Q6NZY4	SART1	ZCCHC8	C complex spliceosome	1181
Q6UX04	Q15459	CWC27	SF3A1	C complex spliceosome	1181
Q6UX04	Q15428	CWC27	SF3A2	C complex spliceosome	1181
Q6UX04	Q12874	CWC27	SF3A3	C complex spliceosome	1181
Q6UX04	O75533	CWC27	SF3B1	C complex spliceosome	1181
Q6UX04	Q13435	CWC27	SF3B2	C complex spliceosome	1181
Q6UX04	Q15393	CWC27	SF3B3	C complex spliceosome	1181
Q6UX04	Q07955	CWC27	SRSF1	C complex spliceosome	1181
Q6UX04	P42285	CWC27	MTREX	C complex spliceosome	1181
Q6UX04	O95391	CWC27	SLU7	C complex spliceosome	1181
Q6UX04	O75643	CWC27	SNRNP200	C complex spliceosome	1181
Q6UX04	Q96DI7	CWC27	SNRNP40	C complex spliceosome	1181
Q6UX04	P09661	CWC27	SNRPA1	C complex spliceosome	1181
Q6UX04	P14678	CWC27	SNRPB	C complex spliceosome	1181
Q6UX04	P08579	CWC27	SNRPB2	C complex spliceosome	1181
Q6UX04	P62314	CWC27	SNRPD1	C complex spliceosome	1181
Q6UX04	P62316	CWC27	SNRPD2	C complex spliceosome	1181
Q6UX04	P62318	CWC27	SNRPD3	C complex spliceosome	1181
Q6UX04	P62304	CWC27	SNRPE	C complex spliceosome	1181
Q6UX04	P62306	CWC27	SNRPF	C complex spliceosome	1181
Q6UX04	P62308	CWC27	SNRPG	C complex spliceosome	1181
Q6UX04	Q13573	CWC27	SNW1	C complex spliceosome	1181
Q6UX04	Q8IYB3	CWC27	SRRM1	C complex spliceosome	1181
Q6UX04	Q9UQ35	CWC27	SRRM2	C complex spliceosome	1181
Q6UX04	O95926	CWC27	SYF2	C complex spliceosome	1181
Q6UX04	O60506	CWC27	SYNCRIP	C complex spliceosome	1181
Q6UX04	Q9UBB9	CWC27	TFIP11	C complex spliceosome	1181
Q6UX04	Q86V81	CWC27	ALYREF	C complex spliceosome	1181
Q6UX04	Q01081	CWC27	U2AF1	C complex spliceosome	1181
Q6UX04	Q9HCS7	CWC27	XAB2	C complex spliceosome	1181
Q6UX04	Q6NZY4	CWC27	ZCCHC8	C complex spliceosome	1181
Q15459	Q15428	SF3A1	SF3A2	C complex spliceosome	1181
Q15459	Q12874	SF3A1	SF3A3	C complex spliceosome	1181
Q15459	O75533	SF3A1	SF3B1	C complex spliceosome	1181
Q15459	Q13435	SF3A1	SF3B2	C complex spliceosome	1181
Q15459	Q15393	SF3A1	SF3B3	C complex spliceosome	1181
Q15459	Q07955	SF3A1	SRSF1	C complex spliceosome	1181
Q15459	P42285	SF3A1	MTREX	C complex spliceosome	1181
Q15459	O95391	SF3A1	SLU7	C complex spliceosome	1181
Q15459	O75643	SF3A1	SNRNP200	C complex spliceosome	1181
Q15459	Q96DI7	SF3A1	SNRNP40	C complex spliceosome	1181
Q15459	P09661	SF3A1	SNRPA1	C complex spliceosome	1181
Q15459	P14678	SF3A1	SNRPB	C complex spliceosome	1181
Q15459	P08579	SF3A1	SNRPB2	C complex spliceosome	1181
Q15459	P62314	SF3A1	SNRPD1	C complex spliceosome	1181
Q15459	P62316	SF3A1	SNRPD2	C complex spliceosome	1181
Q15459	P62318	SF3A1	SNRPD3	C complex spliceosome	1181
Q15459	P62304	SF3A1	SNRPE	C complex spliceosome	1181
Q15459	P62306	SF3A1	SNRPF	C complex spliceosome	1181
Q15459	P62308	SF3A1	SNRPG	C complex spliceosome	1181
Q15459	Q13573	SF3A1	SNW1	C complex spliceosome	1181
Q15459	Q8IYB3	SF3A1	SRRM1	C complex spliceosome	1181
Q15459	Q9UQ35	SF3A1	SRRM2	C complex spliceosome	1181
Q15459	O95926	SF3A1	SYF2	C complex spliceosome	1181
Q15459	O60506	SF3A1	SYNCRIP	C complex spliceosome	1181
Q15459	Q9UBB9	SF3A1	TFIP11	C complex spliceosome	1181
Q15459	Q86V81	SF3A1	ALYREF	C complex spliceosome	1181
Q15459	Q01081	SF3A1	U2AF1	C complex spliceosome	1181
Q15459	Q9HCS7	SF3A1	XAB2	C complex spliceosome	1181
Q15459	Q6NZY4	SF3A1	ZCCHC8	C complex spliceosome	1181
Q15428	Q12874	SF3A2	SF3A3	C complex spliceosome	1181
Q15428	O75533	SF3A2	SF3B1	C complex spliceosome	1181
Q15428	Q13435	SF3A2	SF3B2	C complex spliceosome	1181
Q15428	Q15393	SF3A2	SF3B3	C complex spliceosome	1181
Q15428	Q07955	SF3A2	SRSF1	C complex spliceosome	1181
Q15428	P42285	SF3A2	MTREX	C complex spliceosome	1181
Q15428	O95391	SF3A2	SLU7	C complex spliceosome	1181
Q15428	O75643	SF3A2	SNRNP200	C complex spliceosome	1181
Q15428	Q96DI7	SF3A2	SNRNP40	C complex spliceosome	1181
Q15428	P09661	SF3A2	SNRPA1	C complex spliceosome	1181
Q15428	P14678	SF3A2	SNRPB	C complex spliceosome	1181
Q15428	P08579	SF3A2	SNRPB2	C complex spliceosome	1181
Q15428	P62314	SF3A2	SNRPD1	C complex spliceosome	1181
Q15428	P62316	SF3A2	SNRPD2	C complex spliceosome	1181
Q15428	P62318	SF3A2	SNRPD3	C complex spliceosome	1181
Q15428	P62304	SF3A2	SNRPE	C complex spliceosome	1181
Q15428	P62306	SF3A2	SNRPF	C complex spliceosome	1181
Q15428	P62308	SF3A2	SNRPG	C complex spliceosome	1181
Q15428	Q13573	SF3A2	SNW1	C complex spliceosome	1181
Q15428	Q8IYB3	SF3A2	SRRM1	C complex spliceosome	1181
Q15428	Q9UQ35	SF3A2	SRRM2	C complex spliceosome	1181
Q15428	O95926	SF3A2	SYF2	C complex spliceosome	1181
Q15428	O60506	SF3A2	SYNCRIP	C complex spliceosome	1181
Q15428	Q9UBB9	SF3A2	TFIP11	C complex spliceosome	1181
Q15428	Q86V81	SF3A2	ALYREF	C complex spliceosome	1181
Q15428	Q01081	SF3A2	U2AF1	C complex spliceosome	1181
Q15428	Q9HCS7	SF3A2	XAB2	C complex spliceosome	1181
Q15428	Q6NZY4	SF3A2	ZCCHC8	C complex spliceosome	1181
Q12874	O75533	SF3A3	SF3B1	C complex spliceosome	1181
Q12874	Q13435	SF3A3	SF3B2	C complex spliceosome	1181
Q12874	Q15393	SF3A3	SF3B3	C complex spliceosome	1181
Q12874	Q07955	SF3A3	SRSF1	C complex spliceosome	1181
Q12874	P42285	SF3A3	MTREX	C complex spliceosome	1181
Q12874	O95391	SF3A3	SLU7	C complex spliceosome	1181
Q12874	O75643	SF3A3	SNRNP200	C complex spliceosome	1181
Q12874	Q96DI7	SF3A3	SNRNP40	C complex spliceosome	1181
Q12874	P09661	SF3A3	SNRPA1	C complex spliceosome	1181
Q12874	P14678	SF3A3	SNRPB	C complex spliceosome	1181
Q12874	P08579	SF3A3	SNRPB2	C complex spliceosome	1181
Q12874	P62314	SF3A3	SNRPD1	C complex spliceosome	1181
Q12874	P62316	SF3A3	SNRPD2	C complex spliceosome	1181
Q12874	P62318	SF3A3	SNRPD3	C complex spliceosome	1181
Q12874	P62304	SF3A3	SNRPE	C complex spliceosome	1181
Q12874	P62306	SF3A3	SNRPF	C complex spliceosome	1181
Q12874	P62308	SF3A3	SNRPG	C complex spliceosome	1181
Q12874	Q13573	SF3A3	SNW1	C complex spliceosome	1181
Q12874	Q8IYB3	SF3A3	SRRM1	C complex spliceosome	1181
Q12874	Q9UQ35	SF3A3	SRRM2	C complex spliceosome	1181
Q12874	O95926	SF3A3	SYF2	C complex spliceosome	1181
Q12874	O60506	SF3A3	SYNCRIP	C complex spliceosome	1181
Q12874	Q9UBB9	SF3A3	TFIP11	C complex spliceosome	1181
Q12874	Q86V81	SF3A3	ALYREF	C complex spliceosome	1181
Q12874	Q01081	SF3A3	U2AF1	C complex spliceosome	1181
Q12874	Q9HCS7	SF3A3	XAB2	C complex spliceosome	1181
Q12874	Q6NZY4	SF3A3	ZCCHC8	C complex spliceosome	1181
O75533	Q13435	SF3B1	SF3B2	C complex spliceosome	1181
O75533	Q15393	SF3B1	SF3B3	C complex spliceosome	1181
O75533	Q07955	SF3B1	SRSF1	C complex spliceosome	1181
O75533	P42285	SF3B1	MTREX	C complex spliceosome	1181
O75533	O95391	SF3B1	SLU7	C complex spliceosome	1181
O75533	O75643	SF3B1	SNRNP200	C complex spliceosome	1181
O75533	Q96DI7	SF3B1	SNRNP40	C complex spliceosome	1181
O75533	P09661	SF3B1	SNRPA1	C complex spliceosome	1181
O75533	P14678	SF3B1	SNRPB	C complex spliceosome	1181
O75533	P08579	SF3B1	SNRPB2	C complex spliceosome	1181
O75533	P62314	SF3B1	SNRPD1	C complex spliceosome	1181
O75533	P62316	SF3B1	SNRPD2	C complex spliceosome	1181
O75533	P62318	SF3B1	SNRPD3	C complex spliceosome	1181
O75533	P62304	SF3B1	SNRPE	C complex spliceosome	1181
O75533	P62306	SF3B1	SNRPF	C complex spliceosome	1181
O75533	P62308	SF3B1	SNRPG	C complex spliceosome	1181
O75533	Q13573	SF3B1	SNW1	C complex spliceosome	1181
O75533	Q8IYB3	SF3B1	SRRM1	C complex spliceosome	1181
O75533	Q9UQ35	SF3B1	SRRM2	C complex spliceosome	1181
O75533	O95926	SF3B1	SYF2	C complex spliceosome	1181
O75533	O60506	SF3B1	SYNCRIP	C complex spliceosome	1181
O75533	Q9UBB9	SF3B1	TFIP11	C complex spliceosome	1181
O75533	Q86V81	SF3B1	ALYREF	C complex spliceosome	1181
O75533	Q01081	SF3B1	U2AF1	C complex spliceosome	1181
O75533	Q9HCS7	SF3B1	XAB2	C complex spliceosome	1181
O75533	Q6NZY4	SF3B1	ZCCHC8	C complex spliceosome	1181
Q13435	Q15393	SF3B2	SF3B3	C complex spliceosome	1181
Q13435	Q07955	SF3B2	SRSF1	C complex spliceosome	1181
Q13435	P42285	SF3B2	MTREX	C complex spliceosome	1181
Q13435	O95391	SF3B2	SLU7	C complex spliceosome	1181
Q13435	O75643	SF3B2	SNRNP200	C complex spliceosome	1181
Q13435	Q96DI7	SF3B2	SNRNP40	C complex spliceosome	1181
Q13435	P09661	SF3B2	SNRPA1	C complex spliceosome	1181
Q13435	P14678	SF3B2	SNRPB	C complex spliceosome	1181
Q13435	P08579	SF3B2	SNRPB2	C complex spliceosome	1181
Q13435	P62314	SF3B2	SNRPD1	C complex spliceosome	1181
Q13435	P62316	SF3B2	SNRPD2	C complex spliceosome	1181
Q13435	P62318	SF3B2	SNRPD3	C complex spliceosome	1181
