Gene,BH
MAATS1,0.639655797101449
MAB21L3,0.00462940824865511
MACC1,1
MAD2L2,0.0441679957469431
MADD,0.448734567901235
MAEL,1
MAFA,1
MAG,0.00462940824865511
MAGEF1,0.384315646258503
MAGEL2,0.432933819697759
MAGI1,0.0787488151658768
MAGI2,0.750985915492958
MAGIX,1
MAK,1
MAMDC2,0.00462940824865511
MAMDC4,1
MAML2,0.199917497421794
MAMSTR,0.88890826233406
MAN1A1,0.351339159853397
MAN1B1,0.0441679957469431
MAN1C1,0.00462940824865511
MAN2A1,1
MAN2B2,0.903757911392405
MAN2C1,1
MANSC4,1
MAP10,1
MAP1LC3C,0.106603934987169
MAP1S,0.333942004019523
MAP2,1
MAP2K5,0.00462940824865511
MAP3K1,0.00462940824865511
MAP3K11,0.298580413297394
MAP3K15,1
MAP3K19,1
MAP3K4,0.00462940824865511
MAP3K5,0.333942004019523
MAP3K6,0.0441679957469431
MAP3K9,0.177965012495537
MAP4K1,0.750985915492958
MAP4K2,0.00462940824865511
MAP6,1
MAP7,0.0787488151658768
MAP7D1,0.712674244048896
MAP9,0.651534842034506
MAPK10,0.0787488151658768
MAPK12,0.0441679957469431
MAPK14,0.00462940824865511
MAPK15,1
MAPK7,0.00462940824865511
MAPK8IP1,0.00462940824865511
MAPK8IP3,0.540520481927711
MAPKAPK2,0.998481495612362
MAPKAPK3,1
MAPKAPK5,0.92890545311887
MAPRE2,0.0787488151658768
MARK2,0.333942004019523
MARK3,0.00462940824865511
MARS,0.00462940824865511
MARVELD2,1
MARVELD3,1
MASP1,1
MAST1,0.0441679957469431
MAST4,0.677531408419661
MASTL,1
MAT1A,0.0787488151658768
MATN2,0.00462940824865511
MAU2,1
MAVS,0.00462940824865511
MB21D2,0.00462940824865511
MBD4,0.00462940824865511
MBD6,1
MBIP,0.240656581911812
MBLAC1,0.823073190456935
MBOAT1,0.333942004019523
MBOAT7,0.260194174757282
MBTPS1,0.298580413297394
MC2R,0.0787488151658768
MCAM,0.81202199144777
MCAT,0.106603934987169
MCC,0.00462940824865511
MCCC1,0.92890545311887
MCF2,0.27938856618771
MCF2L,0.00462940824865511
MCF2L2,1
MCHR1,0.0441679957469431
MCM10,0.00462940824865511
MCM3,0.00462940824865511
MCM3AP,0.333942004019523
MCM4,0.00462940824865511
MCM7,0.00462940824865511
MCM8,0.0441679957469431
MCM9,1
MCMBP,0.132821742605915
MCMDC2,0.132821742605915
MCOLN2,1
MCTP1,1
MCTP2,1
MDFIC,0.8375
MDGA1,0.664344735673034
MDH1B,1
MDH2,0.0787488151658768
MDM1,0.613136531365314
MDN1,0.584521575984991
MDP1,NEDD8-MDP1
1,
ME1,0.351339159853397
ME2,1
MECR,0.260194174757282
MED11,0.27938856618771
MED12L,0.21978835978836
MED15,0.132821742605915
MED16,0.00462940824865511
MED17,0.00462940824865511
MED22,0.156224144415194
MED23,0.0441679957469431
MED24,0.00462940824865511
MED25,0.00462940824865511
MED27,0.0787488151658768
MED31,0.651534842034506
MED6,0.00462940824865511
MED7,0.351339159853397
MEDAG,0.750985915492958
MEFV,0.106603934987169
MEGF10,0.00462940824865511
MEGF11,1
MEGF6,0.511324470704087
MEGF8,1
MEI1,1
MEIOB,0.0441679957469431
MEIOC,0.799991804958
MEIS3,1
MEP1A,0.00462940824865511
MEP1B,0.00462940824865511
MERTK,0.627234042553192
MESDC2,1
MESP1,1
MESP2,1
MEST,0.132821742605915
MET,0.00462940824865511
METTL10,1
METTL12,1
METTL13,0.106603934987169
METTL17,0.555321079016472
METTL18,0.540520481927711
METTL20,1
METTL21A,0.240656581911812
METTL21B,1
METTL21C,0.511324470704087
METTL23,0.367001656543346
METTL24,1
METTL25,1
METTL3,1
METTL4,1
METTL6,1
MFAP1,0.00462940824865511
MFAP2,0.00462940824865511
MFAP5,0.00462940824865511
MFGE8,0.448734567901235
MFI2,1
MFN1,0.0787488151658768
MFRP,1
MFSD1,1
MFSD11,1
MFSD12,1
MFSD13A,1
MFSD14A,1
MFSD2A,1
MFSD5,0.0441679957469431
MFSD6L,1
MFSD7,1
MFSD7,MYL5
1,
MFSD8,0.00462940824865511
MGAM,1
MGAT4A,1
MGAT4C,0.106603934987169
MGAT5B,0.199917497421794
MGME1,0.479628514056225
MGP,1
MGST2,1
MIA2,0.260194174757282
MIB1,0.00462940824865511
MICAL1,0.701476510067114
MICAL3,1
MICALCL,1
MICALL1,0.199917497421794
MICALL2,1
MICU2,1
MICU3,1
MIEF2,0.00462940824865511
MIEN1,0.21978835978836
MIER1,0.939672386895476
MIER3,0.774839378238342
MIF4GD,1
MINA,1
MINOS1-NBL1,NBL1
1,
MIOX,1
MIPEP,0.316078431372549
MIR1-1HG,1
MIS18BP1,0.177965012495537
MKI67,0.448734567901235
MKKS,0.00462940824865511
MKL2,0.0441679957469431
MKNK1,0.664344735673034
MKNK2,0.333942004019523
MKRN2,0.479628514056225
MLANA,0.952530120481928
MLF1,0.132821742605915
MLH1,0.00462940824865511
MLH3,0.132821742605915
MLIP,1
MLKL,0.432933819697759
MLLT4,1
MLPH,0.00462940824865511
MLX,0.351339159853397
MLXIPL,0.00462940824865511
MLYCD,0.21978835978836
MMACHC,0.00462940824865511
MMD,1
MME,0.367001656543346
MMEL1,1
MMP1,0.448734567901235
MMP10,0.00462940824865511
MMP13,0.00462940824865511
MMP15,0.0787488151658768
MMP19,0.00462940824865511
MMP20,0.367001656543346
MMP21,1
MMP24,1
MMP25,1
MMP26,1
MMP27,1
MMP8,0.177965012495537
MMP9,0.00462940824865511
MMRN1,0.00462940824865511
MMS19,0.199917497421794
MMS22L,0.21978835978836
MN1,0.00462940824865511
MNAT1,0.00462940824865511
MND1,0.400064205457464
MNDA,0.199917497421794
MNS1,0.00462940824865511
MOAP1,1
MOB1B,0.333942004019523
MOB3C,0.0441679957469431
MOCOS,0.00462940824865511
MOCS2,0.511324470704087
MOGAT1,1
MOGS,1
MOK,0.975718136311128
MON2,1
MORN1,1
MORN3,0.00462940824865511
MOV10,0.106603934987169
MOV10L1,1
MOXD1,1
MPDZ,0.00462940824865511
MPEG1,0.952530120481928
MPG,0.21978835978836
MPHOSPH10,0.0787488151658768
MPHOSPH9,0.132821742605915
MPND,1
MPO,0.384315646258503
MPP3,0.0787488151658768
MPP4,0.156224144415194
MPP5,0.156224144415194
MPP6,0.132821742605915
MPP7,0.00462940824865511
MPPE1,1
MPPED1,1
MPV17,0.8752216259193
MPZL2,0.46389847715736
MR1,1
MRAP,1
MRC2,0.862824046335131
MRE11A,1
MREG,1
MRGPRD,1
MRGPRF,1
MRGPRG,1
MRI1,0.712674244048896
MRO,1
MROH2B,1
MROH5,1
MROH6,1
MROH7,1
MROH8,1
MROH9,1
MRPL11,0.00462940824865511
MRPL18,0.963246376811594
MRPL19,0.384315646258503
MRPL20,0.540520481927711
MRPL24,0.88890826233406
MRPL3,0.651534842034506
MRPL32,0.651534842034506
MRPL35,1
MRPL37,0.555321079016472
MRPL42,0.598114259173247
MRPL47,0.511324470704087
MRPL48,1
MRPL52,1
MRPL54,0.651534842034506
MRPS10,0.613136531365314
MRPS12,0.664344735673034
MRPS15,0.00462940824865511
MRPS16,0.00462940824865511
MRPS18A,1
MRPS22,0.00462940824865511
MRPS23,0.00462940824865511
MRPS24,URGCP-MRPS24
1,
MRPS25,0.156224144415194
MRPS28,0.351339159853397
MRPS30,0.786839612929792
MRPS34,0.00462940824865511
MRPS35,0.21978835978836
MRPS5,1
MRPS6,0.555321079016472
MRS2,1
MS4A1,0.762997286579002
MS4A10,1
MS4A14,0.333942004019523
MS4A2,1
MS4A4A,1
MS4A6A,1
MSANTD1,1
MSANTD3-TMEFF1,TMEFF1
1,
MSH2,0.00462940824865511
MSH3,0.525566909975669
MSH4,0.00462940824865511
MSH6,0.00462940824865511
MSRA,1
MSRB2,1
MSRB3,0.00462940824865511
MST1R,0.00462940824865511
MT1HL1,1
MTBP,1
MTERF3,1
MTFP1,0.27938856618771
MTFR1,0.963246376811594
MTFR1L,0.00462940824865511
MTFR2,0.00462940824865511
MTG1,0.00462940824865511
MTHFD1,0.199917497421794
MTHFD1L,0.132821742605915
MTHFD2L,0.0787488151658768
MTHFR,0.00462940824865511
MTHFSD,1
MTIF2,0.240656581911812
MTL5,1
MTMR10,0.00462940824865511
MTMR11,0.0441679957469431
MTMR12,1
MTMR14,0.00462940824865511
MTMR7,0.240656581911812
MTO1,1
MTR,0.00462940824865511
MTRF1,0.651534842034506
MTRR,0.00462940824865511
MTTP,0.448734567901235
MTUS1,1
MTX1,1
MTX3,0.199917497421794
MUC1,0.177965012495537
MUC13,0.0441679957469431
MUC16,0.21978835978836
MUC17,0.0787488151658768
MUC4,0.00462940824865511
MUC5B,0.156224144415194
MUC6,0.240656581911812
MUC7,0.106603934987169
MUL1,0.333942004019523
MUM1,0.0441679957469431
MUS81,0.00462940824865511
MUSK,0.00462940824865511
MUT,0.81202199144777
MVB12A,0.00462940824865511
MVD,0.664344735673034
MVK,0.00462940824865511
MVP,0.00462940824865511
MX1,0.00462940824865511
MXD3,0.762997286579002
MXI1,0.823073190456935
MXRA8,1
MYADM,1
MYBBP1A,1
MYBPC2,0.00462940824865511
MYBPC3,0.240656581911812
MYBPH,0.0787488151658768
MYC,0.00462940824865511
MYCBP2,0.177965012495537
MYF5,1
MYH1,0.199917497421794
MYH10,0.177965012495537
MYH11,0.132821742605915
MYH13,0.351339159853397
MYH15,1
MYH2,0.106603934987169
MYH3,0.298580413297394
MYH4,0.384315646258503
MYH6,0.432933819697759
MYH7B,1
MYH8,0.106603934987169
MYL6,0.156224144415194
MYL9,0.177965012495537
MYLK2,0.511324470704087
MYLK3,0.987152165580682
MYLK4,1
MYNN,0.677531408419661
MYO10,1
MYO15A,1
MYO16,0.106603934987169
MYO18A,0.0441679957469431
MYO18B,0.00462940824865511
MYO19,1
MYO1A,0.0441679957469431
MYO1C,0.00462940824865511
MYO1D,0.0787488151658768
MYO1G,0.106603934987169
MYO1H,1
MYO3A,0.46389847715736
MYO3B,1
MYO5A,0.495506958250497
MYO5B,0.963246376811594
MYO5C,0.21978835978836
MYO6,0.00462940824865511
MYO7A,0.664344735673034
MYO7B,0.0441679957469431
MYO9A,0.00462940824865511
MYOF,0.00462940824865511
MYOM1,0.00462940824865511
MYOM2,0.00462940824865511
MYOM3,1
MYOZ2,1
MYOZ3,1
MYPN,0.240656581911812
MYSM1,1
MZB1,0.0787488151658768
MZF1,0.0787488151658768
GAREM2,1
GAREM1,0.613136531365314
BBOF1,1
LOC643355,1
PRR9,1
ERICH2,1
KIAA2012,1
MROH2A,0.712674244048896
PP2D1,1
ANKDD1B,1
C6orf229,1
RAB44,1
ANKRD61,1
MUC3A,0.00462940824865511
IQCA1L,1
LOC389602,1
C9orf92,1
IZUMO3,1
MALRD1,1
EBLN1,1
PANO1,1
OTOG,0.333942004019523
LOC403312,1
MYRFL,1
LOC101928841,1
TEX22,1
LOC283710,1
PIGBOS1,1
LOC730183,1
C16orf95,1
CCDC182,1
LOC100130370,1
LOC100505549,1
ZNF726,1
CCER2,1
ZNF888,1
RNF225,1
N4BP2L2,1
N4BP3,0.540520481927711
N6AMT1,1
NAA16,1
NAALAD2,1
NAALADL1,1
NAALADL2,0.260194174757282
NACA,0.00462940824865511
NACC2,1
NAGA,0.712674244048896
NAGK,0.0787488151658768
NAGLU,0.46389847715736
NALCN,1
NANOGNB,1
NAP1L4,0.21978835978836
NAPB,0.132821742605915
NAPRT,0.177965012495537
NAPSA,1
NARFL,1
NARS,0.156224144415194
NARS2,1
NASP,0.0441679957469431
NAT1,1
NAT10,0.156224144415194
NAT16,0.975718136311128
NAT2,0.00462940824865511
NAV2,0.21978835978836
NAV3,0.762997286579002
NBAS,0.0787488151658768
NBEAL1,1
NBEAL2,0.639655797101449
NBN,0.260194174757282
NCAM1,0.00462940824865511
NCAPD2,0.00462940824865511
NCAPD3,0.106603934987169
NCAPG,0.106603934987169
NCAPG2,0.21978835978836
NCAPH2,0.525566909975669
NCCRP1,1
NCF2,0.750985915492958
NCKAP1,0.555321079016472
NCKAP1L,0.00462940824865511
NCKAP5L,0.351339159853397
NCKIPSD,0.240656581911812
NCLN,0.627234042553192
NCOA3,0.00462940824865511
NCOA6,0.00462940824865511
NCOA7,0.106603934987169
NCOR2,0.00462940824865511
NCR2,0.00462940824865511
NCS1,0.774839378238342
NDC1,1
NDOR1,0.156224144415194
NDRG1,0.448734567901235
NDST1,0.416605964634468
NDST2,0.639655797101449
NDST3,1
NDST4,1
NDUFA10,0.177965012495537
NDUFA12,0.199917497421794
NDUFA13,0.367001656543346
NDUFA2,0.56917552563194
NDUFA3,0.00462940824865511
NDUFA5,0.132821742605915
NDUFA6,0.298580413297394
NDUFA7,0.00462940824865511
NDUFAF1,0.27938856618771
NDUFAF5,1
NDUFAF6,0.540520481927711
NDUFAF7,0.106603934987169
NDUFB1,0.0787488151658768
NDUFB4,0.416605964634468
NDUFB6,0.156224144415194
NDUFB7,0.0441679957469431
NDUFB8,0.132821742605915
NDUFS1,0.199917497421794
NDUFS2,0.199917497421794
NDUFS3,0.00462940824865511
NEB,0.00462940824865511
NECAB1,0.177965012495537
NECAB2,0.00462940824865511
NECAP1,0.690063387978142
NEDD4,0.00462940824865511
NEDD9,0.00462940824865511
NEFH,1
NEIL3,1
NEK1,0.00462940824865511
NEK10,1
NEK11,0.823073190456935
NEK2,0.00462940824865511
NEK3,1
NEK4,0.156224144415194
NEK5,1
NEK6,0.00462940824865511
NEK7,0.0441679957469431
NEK9,0.0441679957469431
NELFCD,0.56917552563194
NELL1,0.00462940824865511
NEMP2,1
NES,0.316078431372549
NET1,0.00462940824865511
NEU3,1
NEU4,1
NEURL4,0.132821742605915
NEUROD4,1
NEXN,0.0441679957469431
NF1,0.27938856618771
NFASC,0.0787488151658768
NFAT5,0.400064205457464
NFATC4,0.199917497421794
NFE2L2,0.177965012495537
NFIX,0.106603934987169
NFKBIZ,1
NFS1,0.240656581911812
NFU1,0.00462940824865511
NFX1,1
NGDN,0.106603934987169
NHLH1,0.156224144415194
NHLRC4,0.56917552563194
NHP2,0.584521575984991
NHSL1,1
NID1,0.00462940824865511
NID2,0.00462940824865511
NIF3L1,0.00462940824865511
NIN,0.156224144415194
NINL,0.00462940824865511
NIPA2,1
NIPAL1,1
NIPAL2,1
NIPSNAP3B,1
NISCH,0.823073190456935
NIT1,1
NIT2,0.27938856618771
NKAPL,0.400064205457464
NKIRAS1,0.00462940824865511
NKPD1,1
NKTR,0.27938856618771
NKX25,1
NLGN1,1
NLN,0.106603934987169
NLRC3,1
NLRC4,0.00462940824865511
NLRC5,0.240656581911812
NLRP1,0.177965012495537
NLRP10,1
NLRP11,1
NLRP12,0.0441679957469431
NLRP13,1
NLRP14,0.46389847715736
NLRP2,0.156224144415194
NLRP3,0.00462940824865511
NLRP4,0.00462940824865511
NLRP5,0.27938856618771
NLRP6,1
NLRP8,1
NLRP9,0.8752216259193
NLRX1,0.00462940824865511
NMB,0.106603934987169
NMBR,0.400064205457464
NME1,NME1-NME2
1,
NME3,0.177965012495537
NME8,0.177965012495537
NME9,1
NMI,0.00462940824865511
NMNAT3,0.298580413297394
NMRAL1,0.21978835978836
NMRK1,0.0787488151658768
NMRK2,1
NMT1,0.0441679957469431
NMUR1,0.333942004019523
NNT,0.298580413297394
NOA1,0.0787488151658768
NOB1,0.240656581911812
NOBOX,1
NOC2L,0.0787488151658768
NOCT,0.92890545311887
NOD1,0.00462940824865511
NOD2,0.00462940824865511
NODAL,0.555321079016472
NOL11,0.00462940824865511
NOL3,0.00462940824865511
NOL7,0.0441679957469431
NOL8,0.0787488151658768
NOLC1,0.367001656543346
NOM1,0.664344735673034
NOP14,0.384315646258503
NOP16,1
NOP56,0.00462940824865511
NOS2,0.00462940824865511
NOS3,0.0441679957469431
NOSTRIN,0.00462940824865511
NOTCH1,0.00462940824865511
NOTCH2,0.384315646258503
NOTCH4,0.0441679957469431
NOTO,1
NOX3,1
NOX4,1
NOX5,0.0787488151658768
NOXA1,0.00462940824865511
NOXRED1,1
NPC1,0.316078431372549
NPC1L1,1
NPFFR2,0.260194174757282
NPHP3,0.21978835978836
NPHP4,0.00462940824865511
NPHS1,0.156224144415194
NPM2,0.00462940824865511
NPNT,1
NPPA,0.00462940824865511
NPR1,0.81202199144777
NPR2,0.862824046335131
NPY1R,0.132821742605915
NQO1,0.00462940824865511
NR0B2,0.584521575984991
NR1H2,0.00462940824865511
NR1H3,0.00462940824865511
NR1I2,0.00462940824865511
NR3C1,0.00462940824865511
NRAP,1
NRBP2,1
NRDE2,0.850307043949428
NREP,1
NRG3,1
NRG4,0.823073190456935
NRIP1,0.987152165580682
NRIP2,0.88890826233406
NRIP3,0.00462940824865511
NRL,0.00462940824865511
NRXN1,0.0441679957469431
NSA2,1
NSFL1C,0.525566909975669
NSMAF,1
NSMCE1,0.479628514056225
NSMCE2,0.0441679957469431
NSMCE3,0.132821742605915
NSMCE4A,0.432933819697759
NSMF,0.177965012495537
NSUN2,0.00462940824865511
NSUN6,1
NSUN7,1
NT5C,0.823073190456935
NT5C1B,NT5C1B-RDH14
1,
NT5DC1,0.00462940824865511
NT5DC2,1
NT5M,1
NTAN1,1
NTF4,0.27938856618771
NTM,0.199917497421794
NTRK1,0.00462940824865511
NTSR1,0.260194174757282
NUBP1,1
NUBPL,1
NUCB1,0.525566909975669
NUCB2,0.316078431372549
NUCKS1,1
NUDCD1,0.400064205457464
NUDT12,0.00462940824865511
NUDT13,1
NUDT15,0.916022839141563
NUDT17,1
NUDT2,0.00462940824865511
NUDT22,0.298580413297394
NUF2,0.132821742605915
NUGGC,1
NUMA1,0.00462940824865511
NUP107,0.00462940824865511
NUP133,0.0787488151658768
NUP160,0.0787488151658768
NUP188,0.333942004019523
NUP205,0.432933819697759
NUP210L,1
NUP214,0.0441679957469431
NUP37,0.367001656543346
NUP43,0.0441679957469431
NUP85,0.400064205457464
NUP88,0.132821742605915
NUPL2,0.416605964634468
NUPR1,0.511324470704087
NUTM1,0.00462940824865511
NVL,0.00462940824865511
NWD1,1
NXPE2,0.156224144415194
NXPE3,1
NXPH1,1
NYNRIN,0.0787488151658768
OAS2,0.46389847715736
OAS3,0.00462940824865511
OASL,1
OBFC1,1
OBSCN,0.00462940824865511
OBSL1,0.00462940824865511
OC90,1
OCA2,1
OCEL1,1
OCIAD1,0.46389847715736
OCLN,0.156224144415194
OCSTAMP,1
ODF2L,0.132821742605915
ODF3B,0.664344735673034
ODF3L1,0.156224144415194
ODF3L2,0.0787488151658768
ODF4,0.46389847715736
OGDHL,0.0441679957469431
OGFOD1,0.651534842034506
OGFOD2,0.00462940824865511
OGFRL1,1
OGG1,0.479628514056225
OIT3,0.0441679957469431
OLAH,1
OLFM3,0.0787488151658768
OLFM4,0.774839378238342
OLFML1,1
OLFML2A,1
OLFML2B,1
OLFML3,0.862824046335131
OLR1,0.750985915492958
OMA1,0.701476510067114
OMP,1
OOEP,1
OPLAH,0.00462940824865511
OPRK1,0.627234042553192
OPRL1,0.27938856618771
OPRM1,0.00462940824865511
OPTN,0.00462940824865511
OR10A6,1
OR10AG1,1
OR10G3,1
OR10G8,1
OR10G9,1
OR10H4,1
OR10J1,1
OR10V1,1
OR10X1,1
OR11G2,1
OR11H6,1
OR13A1,1
OR13C3,1
OR13C4,1
OR13F1,1
OR1A2,1
OR1B1,1
OR1J4,1
OR1L3,1
OR1L4,1
OR1M1,1
OR1N1,1
OR1Q1,1
OR2A5,1
OR2AG1,0.00462940824865511
OR2AK2,1
OR2B2,1
OR2B6,1
OR2G6,1
OR2K2,1
OR2L13,1
OR2S2,1
OR2T1,1
OR2T11,1
OR2T6,1
OR2W5,1
OR2Z1,1
OR4A16,1
OR4B1,1
OR4D1,1
OR4D11,1
OR4D2,1
OR4E2,1
OR4K1,1
OR4K13,1
OR4K14,1
OR4K17,1
OR4K2,1
OR4K5,1
OR4S1,1
OR4S2,1
OR4X1,1
OR4X2,1
OR51A7,1
OR51B4,1
OR51B5,1
OR51B6,1
OR51E1,0.540520481927711
OR51E2,0.416605964634468
OR51F1,1
OR51G1,1
OR51L1,1
OR51M1,1
OR51Q1,1
OR51S1,1
OR51T1,1
OR52A5,1
OR52B2,1
OR52I1,1
OR52K1,1
OR52M1,0.975718136311128
OR52W1,1
OR56A1,1
OR56A3,1
OR56A4,1
OR56A5,1
OR56B4,1
OR5A1,1
OR5A2,1
OR5AC2,1
OR5AN1,0.998481495612362
OR5AR1,1
OR5B12,1
OR5B2,1
OR5B21,1
OR5D13,1
OR5D16,1
OR5H1,1
OR5J2,1
OR5K4,1
OR5M11,1
OR5P2,1
OR5T1,1
OR5T2,1
OR6B1,1
OR6C1,1
OR6C3,1
OR6C4,1
OR6C6,1
OR6C65,1
OR6C68,1
OR6C70,1
OR6C76,1
OR6F1,1
OR6S1,1
OR6X1,1
OR7D4,1
OR7G1,1
OR8I2,1
OR8J1,1
OR8S1,1
OR8U1,OR8U8
1,
ORAOV1,0.00462940824865511
ORC1,0.46389847715736
ORC3,0.0441679957469431
ORC5,0.00462940824865511
ORC6,0.00462940824865511
ORMDL3,0.106603934987169
OS9,0.0441679957469431
OSBP2,0.540520481927711
OSBPL11,0.156224144415194
OSBPL3,0.0787488151658768
OSBPL5,0.400064205457464
OSBPL6,0.156224144415194
OSBPL8,0.199917497421794
OSGEP,0.240656581911812
OSGEPL1,1
OSGIN1,0.00462940824865511
OSGIN2,1
OSM,0.00462940824865511
OSR2,1
OSTF1,0.0787488151658768
OTOF,1
OTOGL,1
OTOP3,1
OTUD3,0.0787488151658768
OTUD6B,1
OVCH1,1
OVCH2,1
OVOL2,0.690063387978142
OXER1,0.156224144415194
OXNAD1,1
OXSM,1
OXTR,0.584521575984991
P2RX1,0.92890545311887
P2RX5,0.156224144415194
P2RX7,0.316078431372549
P2RY12,0.106603934987169
P2RY13,0.156224144415194
P2RY14,0.495506958250497
P2RY4,0.260194174757282
P2RY6,0.106603934987169
P3H1,0.00462940824865511
P3H2,0.448734567901235
P3H4,0.156224144415194
P4HA1,1
P4HA2,0.00462940824865511
P4HA3,0.00462940824865511
PABPC1L,1
PABPC4L,1
PACRG,1
PACS2,1
PACSIN3,0.00462940824865511
PADI2,0.00462940824865511
PADI6,0.00462940824865511
PAFAH2,1
PAICS,0.00462940824865511
PAK1IP1,1
PAK4,0.156224144415194
PALB2,0.00462940824865511
PALM3,1
PAM,1
PAMR1,1
PAN2,0.298580413297394
PANX1,0.384315646258503
PANX3,1
PAOX,1
PAPD4,0.106603934987169
PAPLN,1
PAPOLG,0.639655797101449
PAPPA2,0.0441679957469431
PAPSS1,0.56917552563194
PAQR5,1
PAQR6,1
PARD3B,1
PARK2,1
PARK7,0.00462940824865511
PARL,1
PARP1,0.00462940824865511
PARP10,0.677531408419661
PARP11,0.738645215918713
PARP15,1
PARP2,0.00462940824865511
PARP3,1
PARP4,0.106603934987169
PARP8,1
PARP9,0.00462940824865511
PARPBP,0.00462940824865511
PARS2,0.432933819697759
PARVA,0.00462940824865511
PARVG,0.384315646258503
PASK,0.384315646258503
PATE4,1
PATL2,1
PATZ1,0.690063387978142
PAX2,0.479628514056225
PAX3,0.712674244048896
PAX4,1
PAX6,0.21978835978836
PBK,0.00462940824865511
PCBP3,0.00462940824865511
PCCA,0.00462940824865511
PCCB,0.987152165580682
PCDH12,1
PCDH15,1
PCDH18,0.260194174757282
PCDH7,1
PCDHA10,0.495506958250497
PCDHA12,0.177965012495537
PCDHA2,0.106603934987169
PCDHA3,0.786839612929792
PCDHA5,0.677531408419661
PCDHA8,1
PCDHB1,1
PCDHB10,0.81202199144777
PCDHB14,0.27938856618771
PCDHB2,1
PCDHB3,0.651534842034506
PCDHB4,1
PCDHB5,1
PCDHB8,1
PCDHGA11,1
PCDHGA12,1
PCDHGA3,1
PCDHGA4,1
PCDHGA7,1
PCDHGA8,1
PCDHGA9,1
PCDHGB2,1
PCDHGB3,1
PCDHGB5,1
PCDHGB6,1
PCDHGB7,1
PCDHGC5,1
PCED1A,1
PCGF5,0.260194174757282
PCID2,0.584521575984991
PCIF1,1
PCK2,0.416605964634468
PCM1,0.00462940824865511
PCNT,0.00462940824865511
PCNXL2,1
PCNXL4,1
PCP4L1,1
PCSK4,0.432933819697759
PCSK9,0.240656581911812
PCTP,1
PCYOX1,0.106603934987169
PCYOX1L,1
PCYT2,0.432933819697759
PDC,1
PDCD11,0.677531408419661
PDCD2,0.132821742605915
PDCD4,0.00462940824865511
PDCD5,0.0441679957469431
PDCL,0.998481495612362
PDE10A,0.00462940824865511
PDE11A,0.627234042553192
PDE12,0.00462940824865511
PDE1A,0.56917552563194
PDE1C,0.156224144415194
PDE3A,0.00462940824865511
PDE4B,0.00462940824865511
PDE4C,0.199917497421794
PDE4D,0.651534842034506
PDE4DIP,1
PDE5A,0.00462940824865511
PDE6A,0.46389847715736
PDE6B,0.00462940824865511
PDE6C,1
PDE7B,0.106603934987169
PDE8A,0.46389847715736
PDE8B,0.00462940824865511
PDGFRA,0.00462940824865511
PDGFRL,0.0787488151658768
PDHA2,1
PDHB,0.00462940824865511
PDIA2,0.8752216259193
PDIA5,0.613136531365314
PDIA6,1
PDILT,1
PDK2,0.81202199144777
PDK4,0.00462940824865511
PDLIM2,0.00462940824865511
PDLIM3,0.0441679957469431
PDLIM5,0.701476510067114
PDLIM7,0.27938856618771
PDPR,0.21978835978836
PDS5A,0.00462940824865511
PDS5B,0.584521575984991
PDSS2,1
PDXDC1,1
PDZD3,0.00462940824865511
PDZD9,1
PDZRN4,0.701476510067114
PEAR1,0.712674244048896
PEBP1,0.00462940824865511
PEBP4,0.260194174757282
PECR,1
PEF1,0.199917497421794
PELI2,0.46389847715736
PEPD,0.177965012495537
PER1,0.00462940824865511
PER2,0.106603934987169
PER3,0.479628514056225
PERP,1
PES1,0.0787488151658768
PEX1,0.00462940824865511
PEX10,0.00462940824865511
PEX12,0.00462940824865511
PEX26,1
PEX5,0.00462940824865511
PEX6,0.00462940824865511
PFDN5,0.00462940824865511
PFKFB4,1
PFKL,0.00462940824865511
PFKP,0.00462940824865511
PGAP1,0.21978835978836
PGAP3,0.177965012495537
PGBD1,0.701476510067114
PGBD2,1
PGLS,1
PGLYRP1,0.963246376811594
PGLYRP2,1
PGLYRP3,0.664344735673034
PGM1,0.0441679957469431
PGM2,0.0441679957469431
PGM3,0.664344735673034
PGR,0.00462940824865511
PGS1,1
PHACTR2,1
PHB2,0.00462940824865511
PHF10,0.00462940824865511
PHF11,1
PHF14,0.316078431372549
PHF24,1
PHF5A,0.511324470704087
PHF7,0.8375
PHGDH,0.260194174757282
PHKA1,0.738645215918713
PHKG2,0.725357751277683
PHLDB3,0.511324470704087
PHLPP2,0.639655797101449
PHPT1,0.8752216259193
PHRF1,0.384315646258503
PHTF1,0.850307043949428
PHYH,0.0787488151658768
PHYKPL,0.416605964634468
PI4K2B,0.260194174757282
PI4KA,0.384315646258503
PI4KB,0.400064205457464
PIAS2,0.00462940824865511
PIAS3,0.177965012495537
PIBF1,0.199917497421794
PIEZO1,1
PIEZO2,1
PIGB,0.0441679957469431
PIGG,1
PIGL,0.786839612929792
PIGM,0.00462940824865511
PIGN,0.260194174757282
PIGO,0.106603934987169
PIGP,1
PIGQ,0.963246376811594
PIGR,0.367001656543346
PIGV,0.540520481927711
PIGW,0.613136531365314
PIGX,0.00462940824865511
PIH1D2,0.786839612929792
PIK3C2A,0.0441679957469431
PIK3C2B,0.0441679957469431
PIK3C2G,0.199917497421794
PIK3C3,0.00462940824865511
PIK3CG,0.240656581911812
PIK3IP1,1
PIK3R4,0.00462940824865511
PIK3R6,0.367001656543346
PIKFYVE,0.555321079016472
PILRA,0.00462940824865511
PIN1,0.00462940824865511
