"SUID","BH","name","selected","shared name","uidA","uidB"
"1152","0.0854030501089325","ATP6V1B2","false","ATP6V1B2","P21281","P21281"
"1153","0.00450255102040816","SMAD2","false","SMAD2","Q15796","Q15796"
"1154","0.00450255102040816","ZEB2","false","ZEB2","O60315","O60315"
"1155","0.00450255102040816","KPNA1","false","KPNA1","P52294","P52294"
"1156","0.00450255102040816","USP1","false","USP1","O94782","O94782"
"1157","0.00450255102040816","ANK2","false","ANK2","Q01484","Q01484"
"1158","0.00450255102040816","DNAJB1","false","DNAJB1","P25685","P25685"
"1159","0.209625668449198","TMED10","false","TMED10","P49755","P49755"
"1160","0.258745874587459","AGO3","false","AGO3","Q9H9G7","Q9H9G7"
"1161","0.325188536953243","ATP6V0D2","false","ATP6V0D2","Q8N8Y2",""
"1162","0.00450255102040816","ZBTB17","false","ZBTB17","Q13105","Q13105"
"1163","0.00450255102040816","HCFC1","false","HCFC1","P51610","P51610"
"1164","0.00450255102040816","ALAS1","false","ALAS1","P13196","P13196"
"1165","0.00450255102040816","EP400","false","EP400","Q96L91",""
"1166","0.00450255102040816","LMAN1","false","LMAN1","P49257","P49257"
"1167","0.0854030501089325","COPA","false","COPA","P53621","P53621"
"1168","0.00450255102040816","ABI1","false","ABI1","Q8IZP0","Q8IZP0"
"1169","0.408333333333333","POLR3A","false","POLR3A","O14802","O14802"
"1170","0.00450255102040816","PKP2","false","PKP2","Q99959","Q99959"
"1171","0.00450255102040816","LAMA1","false","LAMA1","","P25391"
"1172","0.00450255102040816","PDLIM4","false","PDLIM4","P50479","A0A0S2Z4N4"
"1173","0.00450255102040816","HNRNPK","false","HNRNPK","P61978","P61978"
"1174","0.0854030501089325","IVNS1ABP","false","IVNS1ABP","Q9Y6Y0","Q9Y6Y0"
"1175","0.209625668449198","TRIM62","false","TRIM62","Q9BVG3","Q9BVG3"
"1176","0.325188536953243","PCDHA3","false","PCDHA3","Q9Y5H8","Q9Y5H8"
"1177","0.00450255102040816","PCDHA6","false","PCDHA6","Q9UN73",""
"1178","0.00450255102040816","USP4","false","USP4","A0A024R2T0","A0A024R2T0"
"1179","0.00450255102040816","USP8","false","USP8","P40818","P40818"
"1180","0.347415066469719","APOBEC3C","false","APOBEC3C","Q9NRW3","Q9NRW3"
"1181","0.848390677025527","LHX2","false","LHX2","P50458",""
"1182","0.00450255102040816","PIK3R2","false","PIK3R2","O00459","O00459"
"1183","1.0","PIK3CD","false","PIK3CD","O00329","O00329"
"1184","0.00450255102040816","ZNF408","false","ZNF408","Q9H9D4","Q9H9D4"
"1185","0.00450255102040816","INSC","false","INSC","","Q1MX18"
"1186","0.0464454976303318","GPSM2","false","GPSM2","A0A024R0F8","A0A024R0F8"
"1187","0.00450255102040816","LRP2","false","LRP2","P98164","P98164"
"1188","0.00450255102040816","EIF3H","false","EIF3H","O15372","O15372"
"1189","0.871583514099783","PRRC2B","false","PRRC2B","Q5JSZ5",""
"1190","0.0464454976303318","WARS","false","WARS","P23381","P23381"
"1191","0.23573883161512","DNM1L","false","DNM1L","O00429","O00429"
"1192","0.00450255102040816","ERBB2","false","ERBB2","P04626","P04626"
"1193","0.552820512820513","SERPINA3","false","SERPINA3","A0A024R6P0",""
"1194","1.0","RRAGA","false","RRAGA","Q7L523","Q7L523"
"1195","0.00450255102040816","C1QTNF2","false","C1QTNF2","Q9BXJ5","Q9BXJ5"
"1196","0.00450255102040816","NCALD","false","NCALD","B2RB70",""
"1197","0.701670644391408","PSMC1","false","PSMC1","P62191","P62191"
"1198","0.209625668449198","PSMD12","false","PSMD12","A0A0S2Z489",""
"1199","0.00450255102040816","TTN","false","TTN","Q8WZ42","Q8WZ42"
"1200","0.00450255102040816","NEB","false","NEB","P20929","P20929"
"1201","0.00450255102040816","ALPPL2","false","ALPPL2","P10696","P10696"
"1202","0.00450255102040816","MAPRE2","false","MAPRE2","A0A024RC33","A0A024RC33"
"1203","0.00450255102040816","PCBP3","false","PCBP3","P57721","P57721"
"1204","0.871583514099783","DLD","false","DLD","A0A024R713",""
"1205","0.00450255102040816","LZTS2","false","LZTS2","Q9BRK4","Q9BRK4"
"1206","0.387023977433004","NEBL","false","NEBL","O76041",""
"1207","0.00450255102040816","RNF20","false","RNF20","","Q5VTR2"
"1208","0.00450255102040816","TRAIP","false","TRAIP","Q9BWF2","Q9BWF2"
"1209","0.00450255102040816","NOTCH1","false","NOTCH1","P46531","P46531"
"1210","0.00450255102040816","MOV10","false","MOV10","Q9HCE1","Q9HCE1"
"1211","0.00450255102040816","SUPT5H","false","SUPT5H","O00267","O00267"
"1212","0.0464454976303318","HTATSF1","false","HTATSF1","O43719","O43719"
"1213","0.0464454976303318","CEP290","false","CEP290","O15078","O15078"
"1214","1.0","PEG3","false","PEG3","Q9GZU2","Q9GZU2"
"1215","0.0464454976303318","SPTBN1","false","SPTBN1","Q01082","Q01082"
"1216","0.0464454976303318","SRRM2","false","SRRM2","Q9UQ35","Q9UQ35"
"1217","0.00450255102040816","RPS6KA1","false","RPS6KA1","Q15418","Q15418"
"1218","0.303875968992248","PHAX","false","PHAX","Q9H814",""
"1219","0.118787878787879","CLSTN1","false","CLSTN1","O94985","O94985"
"1220","0.00450255102040816","FBN1","false","FBN1","P35555","P35555"
"1221","0.00450255102040816","UBR5","false","UBR5","O95071",""
"1222","1.0","ITPR3","false","ITPR3","Q14573","Q14573"
"1223","0.00450255102040816","STX1A","false","STX1A","Q16623",""
"1224","0.00450255102040816","MAP3K3","false","MAP3K3","J3QRB6","Q99759"
"1225","0.00450255102040816","KMT2D","false","KMT2D","O14686","O14686"
"1226","0.0854030501089325","IARS","false","IARS","P41252","P41252"
"1227","0.871583514099783","OMA1","false","OMA1","","Q96E52"
"1228","0.871583514099783","FAM8A1","false","FAM8A1","Q9UBU6",""
"1229","0.0464454976303318","PFAS","false","PFAS","","O15067"
"1230","0.00450255102040816","TFE3","false","TFE3","A0A024QZ23","A0A024QZ23"
"1231","0.0854030501089325","WWTR1","false","WWTR1","Q9GZV5","Q9GZV5"
"1232","0.00450255102040816","JUP","false","JUP","P14923","P14923"
"1233","0.00450255102040816","CTNNB1","false","CTNNB1","P35222","P35222"
"1234","0.00450255102040816","CDC42","false","CDC42","P60953","P60953"
"1235","0.00450255102040816","FOXM1","false","FOXM1","","Q08050"
"1236","0.209625668449198","DARS","false","DARS","D3DP78","D3DP78"
"1237","0.23573883161512","OFD1","false","OFD1","O75665","O75665"
"1238","0.00450255102040816","ARHGEF4","false","ARHGEF4","Q9NR80","Q9NR80"
"1239","0.00450255102040816","OBSCN","false","OBSCN","Q5VST9","Q5VST9"
"1240","0.00450255102040816","ARAP3","false","ARAP3","Q8WWN8","Q8WWN8"
"1241","0.0464454976303318","COL4A3","false","COL4A3","Q01955","Q01955"
"1242","0.408333333333333","SART1","false","SART1","O43290","O43290"
"1243","0.151059730250482","TUBGCP2","false","TUBGCP2","","Q9BSJ2"
"1244","0.00450255102040816","DDB1","false","DDB1","Q16531","Q16531"
"1245","0.370348837209302","TGFBR3","false","TGFBR3","Q03167","Q03167"
"1246","0.00450255102040816","ENG","false","ENG","P17813","P17813"
"1247","0.0854030501089325","RPL10","false","RPL10","P27635","P27635"
"1248","0.00450255102040816","RPL5","false","RPL5","P46777","P46777"
"1249","1.0","RBM8A","false","RBM8A","Q9Y5S9","Q9Y5S9"
"1250","1.0","RNF14","false","RNF14","","Q9UBS8"
"1251","1.0","FAM46A","false","FAM46A","Q96IP4",""
"1252","1.0","GALNT9","false","GALNT9","","Q9HCQ5"
"1253","0.701670644391408","GCNT3","false","GCNT3","","A0A024R5T9"
"1254","0.00450255102040816","MUC12","false","MUC12","Q9UKN1",""
"1255","0.00450255102040816","ACSL6","false","ACSL6","Q9UKU0","Q9UKU0"
"1256","0.00450255102040816","ATM","false","ATM","A0A024R3C7","A0A024R3C7"
"1257","0.00450255102040816","CUL3","false","CUL3","A0A024R475","A0A024R475"
"1258","0.387023977433004","DAZAP1","false","DAZAP1","K7EQ55","K7EQ55"
"1259","0.472922252010724","EEF2","false","EEF2","P13639","P13639"
"1260","0.00450255102040816","LNX1","false","LNX1","Q8TBB1","Q8TBB1"
"1261","0.00450255102040816","OSGIN1","false","OSGIN1","Q9UJX0","Q9UJX0"
"1262","0.209625668449198","PES1","false","PES1","O00541","O00541"
"1263","0.00450255102040816","EIF3D","false","EIF3D","O15371","O15371"
"1264","1.0","GTPBP4","false","GTPBP4","","Q9BZE4"
"1265","0.00450255102040816","CUL1","false","CUL1","A0A090N7U0","A0A090N7U0"
"1266","0.00450255102040816","CAND1","false","CAND1","Q86VP6","Q86VP6"
